episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,waypoint_similarity,total_distance,max_speed,hard_brakes
39,-4.323679049995434,"Location(x=-109.204193, y=-33.124294, z=0.001815)","Location(x=-110.154465, y=-33.163483, z=0.000000)",16.364880800247192,185,1,1,14.63914046919465,0.04063501976501885,25.004460148949875,23.616112566797693,0
40,-28.017046537629152,"Location(x=-113.292274, y=-62.887566, z=0.001626)","Location(x=-112.435867, y=-62.899845, z=0.000000)",6.645052671432495,74,1,1,8.955696549525777,0.1765417054265863,6.09088524908293,16.173470018816282,0
41,-11.753113083258881,"Location(x=-109.078316, y=-41.157368, z=0.001798)","Location(x=-110.195549, y=-41.148281, z=0.000000)",13.440111875534058,132,1,4,13.928686774119777,0.060006721701276626,17.02546061866451,21.101112961177382,0
42,-19.41472307821183,"Location(x=-109.511436, y=-46.739178, z=0.001777)","Location(x=-110.502594, y=-46.702293, z=0.000000)",10.375636577606201,102,1,3,12.186134022170556,0.09077579549807845,11.441733009181917,23.531782200766173,0
43,-21.678435183555756,"Location(x=-112.874352, y=-58.159599, z=0.001880)","Location(x=-111.925735, y=-58.240311, z=0.000000)",11.357922315597534,110,1,1,10.639372575329872,0.09628637867535642,10.775235790904844,18.23757364863165,0
44,-22.59424592378221,"Location(x=-112.986885, y=-59.693306, z=0.001863)","Location(x=-112.135315, y=-59.803757, z=0.000000)",9.403334379196167,92,1,1,10.920862998254236,0.11265535530521034,9.240774625272024,19.312104069624347,0
45,-29.32145814654663,"Location(x=-113.227470, y=-62.865452, z=0.001543)","Location(x=-112.433716, y=-62.873001, z=0.000000)",9.167296886444092,89,1,1,7.486507168451418,0.17483834111315394,6.123299351951573,16.29405909664156,0
46,-16.669966813792115,"Location(x=-109.389343, y=-44.385960, z=0.001737)","Location(x=-110.341507, y=-44.360733, z=0.000000)",12.093115091323853,116,1,1,12.871127782963603,0.074545408789115,13.759468129312154,23.271944238430454,0
47,-3.9337024697153,"Location(x=-111.186668, y=-30.221071, z=0.001833)","Location(x=-110.176025, y=-30.248642, z=0.000000)",20.58872413635254,195,1,5,15.490718845466285,0.03649189394819521,27.868046901508933,24.662576594944163,0
48,-6.373358711105393,"Location(x=-108.993217, y=-34.809761, z=0.001661)","Location(x=-110.142136, y=-34.849224, z=0.000000)",17.68873882293701,170,1,2,14.877761910770657,0.04338168235386682,23.312942462333012,31.049542997981387,0
49,-25.328996078327926,"Location(x=-113.162781, y=-61.435711, z=0.001851)","Location(x=-112.317955, y=-61.505585, z=0.000000)",8.109221935272217,82,1,1,9.970962860296488,0.14013215612049026,7.515859068487771,18.379723539933792,0
50,-17.92258343682521,"Location(x=-112.584862, y=-56.116913, z=0.001768)","Location(x=-111.628380, y=-56.249252, z=0.000000)",9.336247205734253,111,1,1,12.519834275540077,0.08039466789247819,12.797175655490719,20.897290505376894,0
51,-24.291875477141055,"Location(x=-113.086197, y=-59.432289, z=0.001699)","Location(x=-112.104469, y=-59.553509, z=0.000000)",9.248572587966919,110,1,2,9.435735842229532,0.10927221897003238,9.52938383979199,21.520538204617687,0
52,-5.157749789697558,"Location(x=-109.224815, y=-21.238356, z=0.001875)","Location(x=-110.242378, y=-21.277954, z=0.000000)",19.837003707885742,234,1,2,17.04510837548796,0.027408846669624426,36.845833418978145,29.095571099160065,0
53,-26.35093822293422,"Location(x=-113.204842, y=-62.142586, z=0.001631)","Location(x=-112.374580, y=-62.146133, z=0.000000)",6.570041656494141,78,1,1,9.552119791607094,0.15633402371347704,6.847426203079522,17.344448939517246,0
54,-25.829204053551784,"Location(x=-113.081238, y=-60.624714, z=0.001775)","Location(x=-112.234314, y=-60.671116, z=0.000000)",8.992281913757324,107,1,1,8.48810890098611,0.1257847851614074,8.34936898376327,19.47514379722644,0
55,-24.856195158184004,"Location(x=-113.213631, y=-61.733669, z=0.001847)","Location(x=-112.346046, y=-61.814579, z=0.000000)",6.229030132293701,74,1,1,10.653049716201108,0.14605304313696238,7.247054184786975,18.81917491878418,0
56,-27.88027175948028,"Location(x=-113.210655, y=-61.621220, z=0.001839)","Location(x=-112.335770, y=-61.699612, z=0.000000)",8.889218807220459,105,1,1,7.63537422902838,0.14356492957150513,7.369188099983148,18.757997292126593,0
57,-6.885856336208569,"Location(x=-109.261002, y=-29.430107, z=0.001794)","Location(x=-110.181793, y=-29.469124, z=0.000000)",16.10759210586548,186,1,1,16.69868824196766,0.03532698637851581,28.678239157190546,25.192788752154954,0
58,-8.728432066377769,"Location(x=-109.265076, y=-38.400593, z=0.001780)","Location(x=-110.139450, y=-38.410297, z=0.000000)",13.6127347946167,155,1,1,13.793589034586644,0.05165717342929365,19.736680857022293,22.104475296438277,0
59,-21.596785593540893,"Location(x=-112.909698, y=-58.529095, z=0.001788)","Location(x=-111.979759, y=-58.616386, z=0.000000)",9.227418661117554,103,1,1,10.98678161235501,0.09979450532849592,10.42859494368895,19.50181980575579,0
60,-23.757573157966632,"Location(x=-113.190819, y=-60.344307, z=0.001700)","Location(x=-112.204361, y=-60.396984, z=0.000000)",8.175267457962036,87,1,1,10.77271364614471,0.12183627647006932,8.630294481758028,17.3169578987994,0
61,-20.750803914984786,"Location(x=-109.541412, y=-47.118099, z=0.001795)","Location(x=-110.532562, y=-47.075665, z=0.000000)",10.684726476669312,105,1,2,11.463104684618546,0.09344924972514092,11.092142649999005,19.936550952205085,0
62,-21.478816190883013,"Location(x=-112.952042, y=-58.493233, z=0.001858)","Location(x=-111.975487, y=-58.586071, z=0.000000)",10.247416257858276,101,1,1,11.243049788318388,0.09936767460986122,10.456530549970921,19.851144606664427,0
63,-8.148595182657854,"Location(x=-109.110542, y=-31.198032, z=0.001729)","Location(x=-110.168709, y=-31.237862, z=0.000000)",17.69999599456787,176,1,4,16.5482789802477,0.0376116722305181,26.95568215678213,28.74346291129951,0
64,-15.885528567580703,"Location(x=-109.422783, y=-43.730129, z=0.001710)","Location(x=-110.305397, y=-43.718613, z=0.000000)",10.229743003845215,122,1,1,12.861773554965891,0.0710415753507519,14.45800484821666,23.869612649544855,0
0,-24.381406702736356,"Location(x=-113.222130, y=-62.081806, z=0.001842)","Location(x=-112.369499, y=-62.085827, z=0.000000)",2.2490410804748535,67,1,1,11.167964554861623,0.15363296097860918,6.863192807533778,19.446904493900007,0
1,-25.721604650790283,"Location(x=-113.064209, y=-61.087025, z=0.001718)","Location(x=-112.282722, y=-61.140152, z=0.000000)",3.1714746952056885,95,1,1,9.016927787581352,0.13364876406576823,7.879285082453862,18.221384720192976,0
2,-16.957010556960714,"Location(x=-109.361130, y=-43.271084, z=0.001796)","Location(x=-110.281929, y=-43.263935, z=0.000000)",4.693426132202148,141,1,1,11.460298241975797,0.06890267492227466,14.908910263628059,18.948249490522496,0
3,-5.811444568122749,"Location(x=-109.135338, y=-32.810261, z=0.001931)","Location(x=-110.156784, y=-32.849869, z=0.000000)",10.887431859970093,177,1,6,15.5061581365689,0.040038661830978754,25.335503439768218,29.64086571826953,0
5,-21.52834412292148,"Location(x=-113.008347, y=-59.045628, z=0.001828)","Location(x=-112.052773, y=-59.151775, z=0.000000)",5.69309139251709,93,1,1,11.579295754495549,0.1051251218995542,9.921126206812914,19.30738513723349,0
6,-28.818647075290535,"Location(x=-113.232185, y=-62.885941, z=0.001656)","Location(x=-112.435379, y=-62.893772, z=0.000000)",5.02169132232666,83,1,1,8.024004814780167,0.17591813956261557,6.120521998265758,15.81758684136235,0
9,-2.8140995323013804,"Location(x=-111.344444, y=0.054229, z=0.001894)","Location(x=-110.399948, y=0.026234, z=0.000000)",19.053500175476074,315,1,9,20.035706658733734,0.017325740331874086,58.44628510135226,32.43200457849422,0
10,-10.404711690527014,"Location(x=-109.142227, y=-39.804546, z=0.001839)","Location(x=-110.160454, y=-39.817772, z=0.000000)",8.809940576553345,145,1,2,13.740335187758129,0.05557225267333098,18.370880517177284,23.6060710549373,0
11,-26.176227517089583,"Location(x=-113.163132, y=-61.442295, z=0.001858)","Location(x=-112.318588, y=-61.512333, z=0.000000)",5.37834906578064,89,1,1,9.213100701310447,0.14006574306954123,7.543330285378033,18.246322638539947,0
12,-24.45898179454468,"Location(x=-113.090492, y=-59.867699, z=0.001843)","Location(x=-112.158157, y=-59.994675, z=0.000000)",6.306134939193726,104,1,1,9.525023565643592,0.11500307907488407,9.112187956547132,18.80160477697198,0
13,-21.82701345288469,"Location(x=-113.008789, y=-58.998684, z=0.001731)","Location(x=-112.046501, y=-59.104397, z=0.000000)",5.849641799926758,97,1,1,11.15604755855064,0.10517868899083523,9.964070974849164,19.99984976881003,0
14,-13.702579214170964,"Location(x=-109.122101, y=-42.526482, z=0.001742)","Location(x=-110.246284, y=-42.497345, z=0.000000)",7.957379341125488,131,1,2,13.007715315995622,0.06528169495909164,15.706070011452539,23.067351629714903,0
15,-10.149492696708872,"Location(x=-109.163193, y=-39.947838, z=0.001792)","Location(x=-110.163490, y=-39.959484, z=0.000000)",8.498673439025879,141,1,2,14.032348896771946,0.05599628092448444,18.24327963052201,23.52119577216417,0
16,-13.494674129097728,"Location(x=-109.057915, y=-32.136017, z=0.001863)","Location(x=-110.161774, y=-32.176117, z=0.000000)",9.737334251403809,162,1,4,17.417529228888785,0.038976273555721065,26.01535194646567,28.656089343915216,0
17,-9.472021157975721,"Location(x=-111.254341, y=-38.929291, z=0.001800)","Location(x=-110.146439, y=-39.014324, z=0.000000)",8.567402362823486,141,1,4,14.693346742818266,0.05336537012081195,19.077261262689717,28.42420982274896,0
18,-25.52220504902062,"Location(x=-113.140411, y=-61.054760, z=0.001814)","Location(x=-112.280228, y=-61.115101, z=0.000000)",5.518229722976685,91,1,1,9.472643035930153,0.13280064022735394,7.92572507049772,19.060005940752387,0
19,-27.746194220155154,"Location(x=-113.217155, y=-61.887897, z=0.001609)","Location(x=-112.359764, y=-61.971806, z=0.000000)",5.784862995147705,95,1,1,8.129502306251334,0.1498569520362524,7.106493793660775,15.388584541475021,0
20,-5.561118118296463,"Location(x=-111.248795, y=-31.641350, z=0.001818)","Location(x=-110.165527, y=-31.668488, z=0.000000)",11.170889377593994,184,1,6,15.583034767276386,0.03844612354703861,26.395498805155512,28.075105547758703,0
21,-13.668428551998314,"Location(x=-111.148819, y=-40.599400, z=0.001776)","Location(x=-110.180840, y=-40.656353, z=0.000000)",8.945083379745483,147,1,1,12.910550309574353,0.058879849908528195,17.52211452118354,19.416166208660385,0
22,-19.454765927309744,"Location(x=-112.835670, y=-58.338470, z=0.001731)","Location(x=-111.950958, y=-58.414165, z=0.000000)",5.587620735168457,92,1,1,12.528441477130805,0.09777184876948661,10.611379217589274,21.49299984300474,0
23,-11.311212309424592,"Location(x=-111.808884, y=-48.239475, z=0.001687)","Location(x=-110.646614, y=-48.381191, z=0.000000)",8.50113582611084,140,1,2,16.077456671658663,0.04902551024182701,20.74921515211463,29.08498586097511,0
24,-24.837063801272798,"Location(x=-113.134239, y=-60.957867, z=0.001802)","Location(x=-112.270233, y=-61.015778, z=0.000000)",5.309911012649536,88,1,1,9.909745649635134,0.1318025974728111,8.019052356074098,19.30768821659703,0
25,-21.816107004456615,"Location(x=-112.788750, y=-56.585354, z=0.001836)","Location(x=-111.700768, y=-56.734154, z=0.000000)",9.416597366333008,154,1,2,8.71042690338055,0.08353778059446616,12.37773420272788,20.06861738646957,0
26,-27.766000282969078,"Location(x=-113.261620, y=-62.592869, z=0.001833)","Location(x=-112.412109, y=-62.603729, z=0.000000)",4.8336100578308105,79,1,1,8.83641409613785,0.16703277808762299,6.4125360253383406,18.41076020271464,0
27,-3.8499211715909887,"Location(x=-109.284058, y=-1.281836, z=0.001878)","Location(x=-110.389977, y=-1.321979, z=0.000000)",18.714842557907104,309,1,6,19.934439773871848,0.017726296957211778,56.91989288793411,28.58128540134304,0
28,-7.726817145354328,"Location(x=-109.125107, y=-36.674099, z=0.001817)","Location(x=-110.133553, y=-36.703064, z=0.000000)",10.168121099472046,166,1,2,14.023778259295044,0.047399056151246115,21.490240846644156,21.735462774472822,0
29,-6.507278336266566,"Location(x=-109.305824, y=-25.487906, z=0.001893)","Location(x=-110.210953, y=-25.526833, z=0.000000)",15.32813549041748,252,1,5,18.767224213791902,0.023100938118225556,43.67653917041025,33.25275950613545,0
30,-15.88546004270195,"Location(x=-109.419998, y=1.096692, z=0.001907)","Location(x=-110.407570, y=1.057251, z=0.000000)",16.198243856430054,266,1,1,24.081006526268375,0.01701853693442696,59.198961704038084,36.146299569939224,0
31,-26.392153595534335,"Location(x=-113.202507, y=-61.751354, z=0.001876)","Location(x=-112.347534, y=-61.831455, z=0.000000)",5.213855266571045,84,1,1,9.374959740175424,0.1462854173766026,7.241709151974646,18.39669871175812,0
32,-21.159199180263755,"Location(x=-109.540123, y=-47.303490, z=0.001860)","Location(x=-110.547539, y=-47.256828, z=0.000000)",6.399227619171143,105,1,2,11.279920477266032,0.09522127333122456,10.915983204322401,18.361627910810448,0
33,-28.917025149235272,"Location(x=-113.279968, y=-63.222244, z=0.001809)","Location(x=-112.462471, y=-63.236660, z=0.000000)",4.555140256881714,75,1,1,8.421045842434882,0.1860269537625779,5.792740979028167,18.799813283100995,0
34,-21.126410214779476,"Location(x=-112.741768, y=-57.099915, z=0.001780)","Location(x=-111.775291, y=-57.231480, z=0.000000)",7.734923839569092,127,1,1,10.136460972319952,0.08732964110975606,11.85665478988085,19.724029373102375,0
35,-18.049790707866755,"Location(x=-112.459312, y=-55.466290, z=0.001796)","Location(x=-111.531944, y=-55.597759, z=0.000000)",7.63280987739563,125,1,1,11.70037180103125,0.07649733659620975,13.482473046460655,20.065365040981707,0
36,-7.520611073107979,"Location(x=-109.161064, y=-32.199356, z=0.001759)","Location(x=-110.161308, y=-32.238838, z=0.000000)",10.54711627960205,173,1,5,16.24267462324763,0.039156291366144236,25.96388910501264,23.08367575332229,0
37,-7.8999783644289,"Location(x=-109.062592, y=-32.328415, z=0.001749)","Location(x=-110.160347, y=-32.368477, z=0.000000)",10.499407291412354,173,1,4,16.176995603526294,0.03924854416022541,25.824766364879906,28.324631767285172,0
38,-23.102690046070922,"Location(x=-113.128433, y=-60.229240, z=0.001883)","Location(x=-112.190460, y=-60.273533, z=0.000000)",5.207723617553711,86,1,1,11.043708043202635,0.12011465956638032,8.7425137469545,18.31630631852065,0
39,-16.035097853495344,"Location(x=-109.320938, y=-43.434349, z=0.001798)","Location(x=-110.289886, y=-43.421917, z=0.000000)",7.695916414260864,126,1,1,12.713637633782023,0.06969195309454335,14.763172207138268,21.760631395207298,0
40,-23.75036743872097,"Location(x=-113.062988, y=-59.816025, z=0.001817)","Location(x=-112.151512, y=-59.938541, z=0.000000)",5.950252294540405,98,1,1,10.143977859593264,0.11425682270825822,9.153699416900054,18.852040510158094,0
41,-22.166352659518797,"Location(x=-109.566856, y=-48.032043, z=0.001747)","Location(x=-110.609268, y=-47.971493, z=0.000000)",6.072034597396851,99,1,2,11.18618376240943,0.10187030378190243,10.199095080024563,20.35638684141227,0
42,-16.62860658417444,"Location(x=-109.311455, y=-44.150200, z=0.001749)","Location(x=-110.327820, y=-44.124512, z=0.000000)",7.217717409133911,118,1,2,12.953255661206136,0.07312140400549719,14.04992195032537,21.62940464248043,0
43,-21.87722144933884,"Location(x=-112.964424, y=-58.803276, z=0.001814)","Location(x=-112.019142, y=-58.900829, z=0.000000)",6.0683839321136475,100,1,1,11.019742378190163,0.10251884729064764,10.156823218829231,18.89740683419963,0
44,-26.667349604453108,"Location(x=-113.198013, y=-61.327427, z=0.001670)","Location(x=-112.307892, y=-61.398834, z=0.000000)",5.84697961807251,96,1,1,8.673177760890564,0.1381780561460186,7.660373449572944,17.657192910899457,0
45,-27.003673926624643,"Location(x=-113.242928, y=-61.677792, z=0.001827)","Location(x=-112.341255, y=-61.760612, z=0.000000)",5.485524415969849,90,1,1,8.846854476570622,0.14478474312297268,7.318306687113363,18.61766964312692,0
46,-6.600116539764617,"Location(x=-111.317459, y=-4.265779, z=0.001948)","Location(x=-110.367996, y=-4.293737, z=0.000000)",17.39925217628479,285,1,1,20.46219436731822,0.018736974955149914,53.90219834377058,33.637003420995775,0
47,-5.8991894333115695,"Location(x=-109.118492, y=-25.504377, z=0.001819)","Location(x=-110.210823, y=-25.544415, z=0.000000)",12.676981449127197,208,1,2,16.983236228144683,0.03104958309344772,32.61533811187837,23.88601408006019,0
48,-11.158905906375402,"Location(x=-109.175720, y=-40.015957, z=0.001788)","Location(x=-110.164993, y=-40.026924, z=0.000000)",9.175869464874268,151,1,2,13.017297053214165,0.056238885969811254,18.158379394822987,22.729646147041272,0
49,-27.088541126635214,"Location(x=-113.238373, y=-62.739281, z=0.001793)","Location(x=-112.423721, y=-62.748226, z=0.000000)",4.403027057647705,72,1,1,9.463833673850514,0.17114989076192547,6.259748684591614,18.91238031703375,0
50,-24.68110064381999,"Location(x=-113.083862, y=-60.628773, z=0.001836)","Location(x=-112.234787, y=-60.675514, z=0.000000)",5.6874120235443115,93,1,1,9.757675825130043,0.1258483639982374,8.345269562181784,18.882082988018563,0
51,-24.096828399625956,"Location(x=-113.027260, y=-59.875916, z=0.001681)","Location(x=-112.158112, y=-59.994194, z=0.000000)",6.2137391567230225,102,1,1,9.677421681290285,0.11521149521964483,9.091843251313549,18.04491766322891,0
52,-9.075089284794725,"Location(x=-109.241882, y=-38.427570, z=0.001840)","Location(x=-110.139694, y=-38.437054, z=0.000000)",9.827287912368774,162,1,1,13.215235551150881,0.051857273088747005,19.737212951062247,21.343087527203263,0
53,-27.973557360775395,"Location(x=-113.234772, y=-62.895222, z=0.001843)","Location(x=-112.436134, y=-62.903221, z=0.000000)",4.645334482192993,76,1,1,8.758135559612006,0.1766125194835928,6.111014501686441,18.556441983216725,0
54,-27.647818212603987,"Location(x=-113.160027, y=-61.832699, z=0.001535)","Location(x=-112.354401, y=-61.909882, z=0.000000)",5.881497144699097,97,1,1,8.018260837459646,0.14814607497917928,7.154117688682163,17.719099235043895,0
55,-23.379518470130904,"Location(x=-113.056396, y=-59.376923, z=0.001752)","Location(x=-112.096901, y=-59.493370, z=0.000000)",6.202260494232178,102,1,1,10.226622897626665,0.10870762119652433,9.602047597814817,20.095918816375352,0
56,-26.989328217900095,"Location(x=-113.206215, y=-62.266644, z=0.001825)","Location(x=-112.385040, y=-62.271694, z=0.000000)",4.926009178161621,81,1,1,9.047380548602955,0.15930579493969366,6.729387202649377,18.41494970130307,0
57,-7.577062640665261,"Location(x=-109.154968, y=-36.791050, z=0.001763)","Location(x=-110.133430, y=-36.818882, z=0.000000)",9.890330076217651,163,1,1,14.20986442395027,0.0475978101640895,21.375027579677408,26.532362187304642,0
58,-11.477739124984891,"Location(x=-109.316132, y=-43.129471, z=0.001774)","Location(x=-110.274963, y=-43.122086, z=0.000000)",6.674531698226929,110,1,1,14.84940378181796,0.06804133269422749,15.050789957866073,23.377105067429532,0
59,-21.92681521413309,"Location(x=-113.057312, y=-60.413967, z=0.001791)","Location(x=-112.210709, y=-60.454178, z=0.000000)",4.789644956588745,79,1,1,11.756365186617117,0.12327374816990894,8.539847002364695,19.43516879540716,0
60,-23.18924087158075,"Location(x=-113.119812, y=-60.709789, z=0.001829)","Location(x=-112.243942, y=-60.761681, z=0.000000)",4.881536483764648,80,1,1,11.220893513783725,0.12716337075330889,8.258187290281057,18.84778309068928,0
61,-10.559335870711404,"Location(x=-111.153610, y=-21.905327, z=0.001808)","Location(x=-110.237526, y=-21.933468, z=0.000000)",12.899409294128418,210,1,3,18.73147979507439,0.027979383547742525,36.33187093026936,27.9173364496311,0
62,-23.24296571196301,"Location(x=-113.011803, y=-59.741955, z=0.001813)","Location(x=-112.141685, y=-59.856453, z=0.000000)",5.902972459793091,97,1,1,10.331587273905075,0.11366856112951759,9.224260269431397,18.27821738062401,0
63,-12.289398448856007,"Location(x=-109.252037, y=-42.213455, z=0.001846)","Location(x=-110.233498, y=-42.192841, z=0.000000)",7.794687986373901,128,1,1,13.539819027581862,0.06414620806139396,15.978945270529948,23.121599519663068,0
64,-10.683963108907147,"Location(x=-111.164490, y=-39.874790, z=0.001650)","Location(x=-110.163132, y=-39.943153, z=0.000000)",8.738751649856567,144,1,1,13.689379966135888,0.05625191937474001,18.169355435529724,26.49599028933465,0
65,-9.627760344462708,"Location(x=-109.192719, y=-39.622032, z=0.001801)","Location(x=-110.156876, y=-39.639404, z=0.000000)",8.61520767211914,142,1,3,14.14695777815562,0.05510082917050976,18.53664667555131,20.9490317660633,0
66,-5.738850049830507,"Location(x=-109.217987, y=-34.136772, z=0.001755)","Location(x=-110.146988, y=-34.175819, z=0.000000)",10.34046483039856,170,1,1,15.295047779996658,0.042272179562372,23.986600640579127,28.44182835542721,0
67,-22.205783311263154,"Location(x=-112.934990, y=-59.002991, z=0.001791)","Location(x=-112.045723, y=-59.098499, z=0.000000)",6.253462076187134,103,1,1,10.498256667732292,0.10547069006192655,9.95800912193954,19.123717685593345,0
68,-29.5619537106772,"Location(x=-113.272827, y=-63.078987, z=0.001636)","Location(x=-112.451057, y=-63.090626, z=0.000000)",5.243707656860352,86,1,1,7.515591596297175,0.18218174341988286,5.9371847557195,16.865284134093404,0
69,-27.846931002438033,"Location(x=-113.176636, y=-61.965954, z=0.001724)","Location(x=-112.366180, y=-62.046825, z=0.000000)",5.855182647705078,96,1,1,7.947838171740805,0.15172585127513044,7.02641579110059,14.54223004110194,0
70,-21.98570899954384,"Location(x=-113.010719, y=-59.403545, z=0.001720)","Location(x=-112.099487, y=-59.513939, z=0.000000)",5.59251594543457,92,1,1,11.289102998754018,0.10921423161871358,9.553442274685949,21.80880412082416,0
71,-11.799577756532486,"Location(x=-109.307449, y=-41.809906, z=0.001835)","Location(x=-110.218048, y=-41.797119, z=0.000000)",7.968339920043945,132,1,1,13.448450531345124,0.06257786586809636,16.36730042070849,22.36472430619644,0
72,-8.059600895568874,"Location(x=-109.083496, y=-36.939495, z=0.001810)","Location(x=-110.133362, y=-36.966469, z=0.000000)",10.074366807937622,166,1,6,13.86714935690748,0.04810339768246642,21.2284513884224,21.896570933867544,0
73,-22.499172735489516,"Location(x=-113.087006, y=-60.309055, z=0.001826)","Location(x=-112.199150, y=-60.350483, z=0.000000)",4.986081838607788,82,1,1,11.467818954556904,0.1211201891990644,8.65360646112822,18.789488739829338,0
74,-3.4493297822899223,"Location(x=-109.197006, y=-25.360731, z=0.001795)","Location(x=-110.211884, y=-25.400311, z=0.000000)",13.297200679779053,217,1,6,16.353835004977284,0.030894560558990026,32.777895430801436,24.32998317511993,0
75,-23.87733899957967,"Location(x=-113.092957, y=-60.556786, z=0.001793)","Location(x=-112.227005, y=-60.603172, z=0.000000)",5.503063440322876,88,1,1,10.397460284733514,0.125065457083481,8.416833953611786,19.100303004112128,0
76,-24.117746702743823,"Location(x=-113.078018, y=-60.211926, z=0.001764)","Location(x=-112.187874, y=-60.250755, z=0.000000)",5.9276344776153564,97,1,1,9.810964733735291,0.12071308161400071,8.758182461635442,19.952257042718866,0
77,-4.464468561233126,"Location(x=-109.264336, y=-40.052124, z=0.001860)","Location(x=-110.165855, y=-40.065010, z=0.000000)",11.851412057876587,196,1,1,16.109749077973614,0.03485686164872585,29.15553468745202,25.908453895024333,0
78,-27.366371729652016,"Location(x=-113.191383, y=-61.462772, z=0.001819)","Location(x=-112.320801, y=-61.536102, z=0.000000)",6.239253997802734,103,1,1,7.93757939452919,0.1407954093094163,7.525513112936096,18.35146285129352,0
79,-9.67405370819446,"Location(x=-111.293983, y=-21.989651, z=0.001969)","Location(x=-110.236908, y=-22.016956, z=0.000000)",13.021158933639526,214,1,8,18.26522771897071,0.028085247470568567,36.07414640465868,28.966688868187422,0
80,-10.569196381009405,"Location(x=-108.982147, y=-28.127157, z=0.001776)","Location(x=-110.191414, y=-28.167885, z=0.000000)",11.53902268409729,190,1,2,17.122293870119375,0.0337161583793534,30.03959927917458,27.508164651899527,0
81,-25.685875999223803,"Location(x=-113.129745, y=-60.817368, z=0.001657)","Location(x=-112.255516, y=-60.872231, z=0.000000)",5.946223020553589,98,1,1,9.039244767274969,0.12913689097566614,8.156030126352562,17.526465122157354,0
82,-5.265132155576776,"Location(x=-109.130524, y=-29.947741, z=0.001836)","Location(x=-110.177956, y=-29.987507, z=0.000000)",14.821426630020142,243,1,4,17.517658303188377,0.02578212335294004,39.28791441291105,28.828910358373598,0
83,-20.40454099377132,"Location(x=-109.496689, y=-46.514832, z=0.001790)","Location(x=-110.483521, y=-46.456577, z=0.000000)",6.892951965332031,113,1,2,11.240001716667035,0.08850605314744978,11.705097893020138,19.268849041787703,0
84,-3.074362793597171,"Location(x=-109.273178, y=-28.008003, z=0.001773)","Location(x=-110.192314, y=-28.047012, z=0.000000)",12.539342403411865,206,1,5,15.831568770969955,0.03364923665301021,30.107987484814657,27.260531342482086,0
85,-25.72364857460761,"Location(x=-113.044174, y=-60.367416, z=0.001849)","Location(x=-112.205307, y=-60.405464, z=0.000000)",7.047950506210327,116,1,1,8.060214508384615,0.12197244332997124,8.604467204393586,18.315697292996827,0
86,-23.27321441591202,"Location(x=-113.020584, y=-59.955288, z=0.001867)","Location(x=-112.163170, y=-60.037186, z=0.000000)",5.732275009155273,94,1,1,10.42129287913035,0.11635120163140904,9.014861276053125,19.131187114380985,0
87,-11.10487881053342,"Location(x=-109.014511, y=-39.892170, z=0.001777)","Location(x=-110.162201, y=-39.900528, z=0.000000)",8.812233209609985,145,1,2,13.692648130661858,0.055730423405870054,18.31481085381165,23.101903065743684,0
88,-12.748219975257332,"Location(x=-112.358818, y=-53.522453, z=0.001822)","Location(x=-111.260078, y=-53.693985, z=0.000000)",7.370158672332764,119,1,2,14.073290164909853,0.06645266025366255,15.429828685009852,21.689744532176746,0
89,-18.871630009642303,"Location(x=-112.526527, y=-54.966431, z=0.001749)","Location(x=-111.462051, y=-55.119678, z=0.000000)",8.401611089706421,138,1,2,10.999383926661874,0.07337940515243,13.987301807967015,23.793015642714078,0
90,-27.831662384257697,"Location(x=-113.218201, y=-61.889194, z=0.001638)","Location(x=-112.359879, y=-61.973228, z=0.000000)",5.8362226486206055,96,1,1,8.045202744188495,0.14976955837961994,7.105902717761637,15.762077858917872,0
91,-5.556391571622402,"Location(x=-109.142822, y=-34.573990, z=0.001871)","Location(x=-110.143791, y=-34.613045, z=0.000000)",10.292625665664673,169,1,2,15.050035733001403,0.043114227560493525,23.56237391618197,25.62648186094808,0
92,-27.08325989829268,"Location(x=-113.144264, y=-61.641506, z=0.001718)","Location(x=-112.337029, y=-61.713482, z=0.000000)",5.776111364364624,95,1,1,8.405274735002765,0.14413478120194045,7.343147947423859,18.439855949911042,0
93,-19.381619182195998,"Location(x=-109.332420, y=-44.285828, z=0.001676)","Location(x=-110.335548, y=-44.258972, z=0.000000)",9.432371854782104,155,1,2,9.732396805961166,0.07383223240191943,13.916247022076277,21.587522646499362,0
94,-21.710375662119432,"Location(x=-112.824799, y=-57.425396, z=0.001609)","Location(x=-111.816704, y=-57.507515, z=0.000000)",7.640526056289673,125,1,1,10.01457696389957,0.08944754899105581,11.529822439870259,25.966188287676076,0
95,-15.662963606582245,"Location(x=-109.338837, y=-42.507538, z=0.001864)","Location(x=-110.245743, y=-42.484718, z=0.000000)",8.689881801605225,142,1,1,11.966816117997556,0.06563085689860598,15.68129246551689,18.320260700219684,0
96,-13.864841746766595,"Location(x=-109.331192, y=-40.807251, z=0.001873)","Location(x=-110.185234, y=-40.810543, z=0.000000)",9.59809923171997,158,1,1,11.922418187342034,0.05917890895350236,17.382838818826713,19.898176229773423,0
97,-22.36317206231511,"Location(x=-113.051483, y=-60.548054, z=0.001793)","Location(x=-112.225578, y=-60.590038, z=0.000000)",4.899188756942749,80,1,1,11.435604958612648,0.12537290731911718,8.414940038695931,19.45039280241709,0
