episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,waypoint_similarity,total_distance,max_speed,hard_brakes
20,-25.168340576375023,"Location(x=-109.470634, y=-46.724163, z=0.001778)","Location(x=-110.501152, y=-46.683830, z=0.000000)",9.653486728668213,116,1,2,10.76427848508102,0.09023890583954051,11.507998033750482,21.700555229534203,0
21,-18.82616510778082,"Location(x=-111.249207, y=-43.416996, z=0.001823)","Location(x=-110.294983, y=-43.520973, z=0.000000)",13.389695167541504,131,1,1,12.106577245450094,0.07062644970365307,14.65920086670667,19.014871980538125,0
22,-31.487113154445844,"Location(x=-113.289391, y=-63.183826, z=0.001588)","Location(x=-112.459488, y=-63.198215, z=0.000000)",8.467506408691406,81,1,1,7.82350038689822,0.18579263181837,5.823128628311679,16.840717573769503,0
23,-22.572650712543144,"Location(x=-112.495987, y=-54.233181, z=0.001719)","Location(x=-111.359024, y=-54.402336, z=0.000000)",13.790209770202637,148,1,2,10.77556313454204,0.06978618335112634,14.709902246948332,21.021487735277706,0
24,-29.69884638908146,"Location(x=-113.200684, y=-62.230392, z=0.001639)","Location(x=-112.381973, y=-62.234657, z=0.000000)",7.179323673248291,87,1,1,8.457161543504242,0.15738240211854118,6.765104838559637,17.870687231661886,0
25,-22.470102394575385,"Location(x=-112.730858, y=-57.737732, z=0.001759)","Location(x=-111.860817, y=-57.801800, z=0.000000)",9.134441375732422,111,1,1,10.94699905597537,0.09305842416155813,11.206910669337958,17.502600336284114,0
26,-28.147269733999043,"Location(x=-113.187447, y=-60.926170, z=0.001850)","Location(x=-112.267509, y=-60.988949, z=0.000000)",8.1811044216156,99,1,1,8.84877650240756,0.13088180340460068,8.060664386779536,18.315429860324922,0
27,-12.625132152323214,"Location(x=-111.302704, y=-36.566109, z=0.001786)","Location(x=-110.133743, y=-36.583122, z=0.000000)",13.823869228363037,168,1,2,13.840164820768559,0.047455164125483174,21.44098161297734,26.118884922551572,0
28,-9.378298406855762,"Location(x=-109.058296, y=-34.212471, z=0.001865)","Location(x=-110.146423, y=-34.252430, z=0.000000)",16.843470335006714,173,1,2,14.977145096182145,0.042554467614536746,23.935743568115868,21.221303306613923,0
29,-30.153469381059836,"Location(x=-113.193390, y=-62.477627, z=0.001842)","Location(x=-112.402351, y=-62.483143, z=0.000000)",8.754380226135254,86,1,1,8.235246084565654,0.16357065667016768,6.510367182519985,18.49785267832781,0
30,-17.194183206191262,"Location(x=-109.196320, y=-29.851915, z=0.001810)","Location(x=-110.178673, y=-29.891296, z=0.000000)",17.6748948097229,171,1,2,17.96247911517864,0.03583485305474803,28.257407949655317,27.448546462044533,0
31,-28.144919448869096,"Location(x=-113.200806, y=-61.821053, z=0.001666)","Location(x=-112.353737, y=-61.902218, z=0.000000)",8.210376262664795,81,1,1,9.611866948024549,0.1482025671037483,7.165814851876348,16.120547959012573,0
32,-8.8136657928804,"Location(x=-109.281784, y=-34.402229, z=0.001816)","Location(x=-110.145042, y=-34.440701, z=0.000000)",14.757165670394897,164,1,1,15.676875217589545,0.042811676852890834,23.728748714609537,25.852900998014764,0
33,-26.5651890662352,"Location(x=-113.032242, y=-60.260246, z=0.001860)","Location(x=-112.192924, y=-60.295216, z=0.000000)",8.793703079223633,103,1,1,9.185247881368197,0.1215782993992963,8.70896035581245,18.445203254097734,0
34,-28.600314067624364,"Location(x=-113.280876, y=-62.135468, z=0.001693)","Location(x=-112.374451, y=-62.144646, z=0.000000)",6.675141334533691,78,1,1,9.566122157630748,0.15593161045611353,6.859274588874541,18.36296229900145,0
35,-30.715861745823773,"Location(x=-113.179291, y=-62.838329, z=0.001595)","Location(x=-112.431267, y=-62.842461, z=0.000000)",7.721281290054321,86,1,1,7.806158411061537,0.17487013752293734,6.169655019148195,17.742680637522213,0
36,-13.16352258177729,"Location(x=-109.020760, y=-37.157555, z=0.001782)","Location(x=-110.133461, y=-37.182892, z=0.000000)",17.99182367324829,173,1,2,13.153689040800218,0.048515916052833626,21.008730336179724,20.623820058625785,0
37,-19.0939868637536,"Location(x=-109.349411, y=-43.572811, z=0.001897)","Location(x=-110.296989, y=-43.559658, z=0.000000)",12.683169603347778,136,1,1,11.65499633427244,0.07035099324462238,14.614482125758514,23.905673333606824,0
38,-25.80034385226992,"Location(x=-112.962585, y=-59.116962, z=0.001783)","Location(x=-112.061417, y=-59.217506, z=0.000000)",9.958675384521484,121,1,1,8.841737994442838,0.10653043627022549,9.842678412533132,21.044397720453045,0
39,-12.34466747073283,"Location(x=-109.246696, y=-39.594017, z=0.001780)","Location(x=-110.156372, y=-39.613312, z=0.000000)",10.648582220077515,129,1,1,15.657018886849357,0.05494557938290308,18.61489808204351,26.218541685790694,0
40,-24.58402224279139,"Location(x=-112.899742, y=-57.913811, z=0.001842)","Location(x=-111.890198, y=-57.999031, z=0.000000)",8.47596001625061,103,1,2,11.683116530811404,0.0937687173248504,11.044346457347274,21.40689401718297,0
41,-19.189330134543372,"Location(x=-109.347137, y=-43.941441, z=0.001818)","Location(x=-110.316437, y=-43.921623, z=0.000000)",10.608646631240845,129,1,1,11.975934127734469,0.0723557458984992,14.250932628841838,19.262316939463165,0
42,-12.243910517314287,"Location(x=-111.375679, y=-35.510906, z=0.001760)","Location(x=-110.137825, y=-35.533894, z=0.000000)",13.185088872909546,159,1,2,15.36976563906453,0.04521614436154065,22.53653674814268,24.26518479360029,0
43,-27.080789470124927,"Location(x=-113.207771, y=-61.009724, z=0.001653)","Location(x=-112.276337, y=-61.076138, z=0.000000)",7.235870838165283,86,1,1,10.08716342637432,0.13202241203983317,7.97886737738736,18.206845887222364,0
44,-27.76469567122428,"Location(x=-113.175858, y=-60.902519, z=0.001629)","Location(x=-112.264938, y=-60.963673, z=0.000000)",8.057289361953735,95,1,1,9.229529627363014,0.13070819744653442,8.076930533337872,16.29622701618251,0
45,-26.319941455019222,"Location(x=-113.093102, y=-60.375366, z=0.001672)","Location(x=-112.206757, y=-60.418571, z=0.000000)",8.105806350708008,94,1,1,9.933517844484365,0.122332475460913,8.59532871027477,17.829088700479794,0
46,-14.704398873583186,"Location(x=-109.013359, y=-33.239479, z=0.001854)","Location(x=-110.153610, y=-33.279793, z=0.000000)",14.239217519760132,160,1,2,16.83479318324597,0.04069540823435983,24.91792877507396,28.610661712308794,0
47,-15.095047838382158,"Location(x=-109.341530, y=-43.741646, z=0.001572)","Location(x=-110.305740, y=-43.725037, z=0.000000)",10.642338991165161,112,1,2,14.016093367620138,0.07062435192081967,14.450529672030825,30.525048083514818,0
48,-20.928488481380832,"Location(x=-109.551064, y=-45.495781, z=0.001831)","Location(x=-110.411377, y=-45.460011, z=0.000000)",12.676018476486206,122,1,1,11.274880902396989,0.08144817929663338,12.686953159049153,18.566768908486917,0
49,-29.788096613126562,"Location(x=-113.175507, y=-61.590057, z=0.001806)","Location(x=-112.332573, y=-61.664234, z=0.000000)",11.198812007904053,108,1,1,7.435209021506642,0.14318816067134907,7.385600935371258,19.126414617729832,0
50,-29.82770628505679,"Location(x=-113.236153, y=-62.061779, z=0.001727)","Location(x=-112.369293, y=-62.083427, z=0.000000)",7.9559407234191895,91,1,1,8.263268204525245,0.15441300069119793,6.927379079395905,12.759793330255041,0
51,-30.04736111715798,"Location(x=-113.282898, y=-62.704472, z=0.001623)","Location(x=-112.421204, y=-62.716812, z=0.000000)",6.698970079421997,78,1,1,8.80201699037138,0.16988261722878298,6.3082739390665665,16.83648045361919,0
52,-16.290297511715817,"Location(x=-109.320839, y=-40.956985, z=0.001807)","Location(x=-110.189606, y=-40.957706, z=0.000000)",13.273964643478394,157,1,1,11.902833888661316,0.05940295306818189,17.224875792046078,22.32795088636218,0
53,-10.804710272065446,"Location(x=-109.846680, y=-48.990551, z=0.001839)","Location(x=-110.699234, y=-48.933716, z=0.000000)",11.744789838790894,141,1,1,15.604909042266543,0.05062117101242709,20.280788565054536,26.55860744441135,0
54,-28.44282837751588,"Location(x=-113.160767, y=-61.431355, z=0.001758)","Location(x=-112.317520, y=-61.500935, z=0.000000)",7.61649751663208,92,1,1,8.926677493000119,0.13983935885362217,7.551796670653857,18.591319341166948,0
55,-19.341796660227303,"Location(x=-112.460083, y=-54.384212, z=0.001863)","Location(x=-111.379227, y=-54.544407, z=0.000000)",10.783854246139526,130,1,1,12.16024696357054,0.07055119307805399,14.57060139105306,20.887885010640314,0
56,-20.62676943798992,"Location(x=-112.703545, y=-56.553295, z=0.001846)","Location(x=-111.694374, y=-56.691467, z=0.000000)",8.885684251785278,108,1,1,12.440817109649446,0.08333747242864505,12.385375248035416,18.93661701762156,0
57,-16.766133068962873,"Location(x=-109.285851, y=9.488397, z=0.001825)","Location(x=-110.469627, y=9.447782, z=0.000000)",27.911065340042114,338,1,6,21.656080264053948,0.01488112516365936,67.71217877496383,32.01696818675008,0
58,-26.20299869928014,"Location(x=-109.864197, y=-49.527542, z=0.001823)","Location(x=-110.751724, y=-49.459618, z=0.000000)",7.8085668087005615,94,1,1,10.042443277039077,0.12110768298547937,8.68590324113029,18.558893731493296,0
59,-30.917287192096335,"Location(x=-113.351707, y=-62.945286, z=0.001687)","Location(x=-112.440834, y=-62.961967, z=0.000000)",6.5042994022369385,79,1,1,8.393577557605761,0.17714495487185655,6.086016534653027,17.483409917650025,0
60,-27.498865808229688,"Location(x=-113.060410, y=-60.911797, z=0.001850)","Location(x=-112.264687, y=-60.961277, z=0.000000)",8.001527309417725,97,1,1,9.043874044138482,0.1307345732725632,8.064231368887704,18.726202526170464,0
61,-21.71937093270182,"Location(x=-109.265625, y=-43.850258, z=0.001885)","Location(x=-110.311256, y=-43.827156, z=0.000000)",11.118687868118286,133,1,2,11.714476628405162,0.07161097838785185,14.362982046994148,21.633564232776646,0
62,-32.93466274065686,"Location(x=-109.244659, y=-28.395834, z=0.001843)","Location(x=-110.189438, y=-28.434994, z=0.000000)",19.83322262763977,240,1,13,18.39380931846819,0.02478631827254601,40.76875583315268,30.247838578997737,0
63,-10.328605304155786,"Location(x=-109.244919, y=-33.057297, z=0.001763)","Location(x=-110.154968, y=-33.096245, z=0.000000)",14.830047845840454,179,1,3,15.172326847580575,0.04056347766822627,25.075407834694488,22.492704021312825,0
64,-13.169558492018297,"Location(x=-109.069122, y=-37.342411, z=0.001831)","Location(x=-110.133743, y=-37.365654, z=0.000000)",14.250640630722046,172,1,2,13.107160657803648,0.04898868462652727,20.81945250328863,18.85373353217628,0
65,-17.80557536771277,"Location(x=-109.334824, y=-42.388813, z=0.001747)","Location(x=-110.240746, y=-42.367748, z=0.000000)",12.27487587928772,147,1,1,11.655024085816823,0.06496873342792071,15.788842325040605,21.81372622126963,0
66,-8.94285337345153,"Location(x=-109.121674, y=-30.252058, z=0.001661)","Location(x=-110.175705, y=-30.291862, z=0.000000)",15.879510164260864,192,1,2,15.724796364659724,0.03631441712367478,27.865963979478693,27.881453860115066,0
67,-26.76741138402558,"Location(x=-112.780457, y=-57.457802, z=0.001854)","Location(x=-111.820572, y=-57.533291, z=0.000000)",9.59502363204956,116,1,3,10.765619273946863,0.09048998051256842,11.499798219949298,18.752942236566803,0
68,-25.170605460219264,"Location(x=-112.961159, y=-58.839706, z=0.001797)","Location(x=-112.024078, y=-58.937168, z=0.000000)",9.248618125915527,112,1,1,9.792486527553772,0.10280437006088744,10.107956554566044,19.255582221336454,0
69,-25.89783478932884,"Location(x=-113.113686, y=-59.634056, z=0.001815)","Location(x=-112.130173, y=-59.761444, z=0.000000)",8.350987434387207,101,1,1,10.04920271761161,0.11210565612543845,9.345420397963608,18.359795863730696,0
70,-25.464277319233965,"Location(x=-112.940826, y=-58.896229, z=0.001636)","Location(x=-112.031410, y=-58.991444, z=0.000000)",9.721043348312378,118,1,1,9.266229433959603,0.10362985515069528,10.066315568692517,16.950532023414755,0
71,-16.35633032837469,"Location(x=-109.410477, y=-44.768448, z=0.001821)","Location(x=-110.364311, y=-44.737579, z=0.000000)",8.943426847457886,108,1,1,13.487917782599052,0.07657502693480454,13.422684943303466,22.25151122642574,0
72,-17.890010758835498,"Location(x=-109.306969, y=-42.506748, z=0.001817)","Location(x=-110.245674, y=-42.483059, z=0.000000)",11.768244504928589,142,1,1,11.982004198592577,0.0653739133551,15.676823656394845,21.6055309215425,0
73,-26.003245961567885,"Location(x=-113.062660, y=-60.186195, z=0.001751)","Location(x=-112.184708, y=-60.223011, z=0.000000)",7.987639427185059,97,1,1,9.867195101548768,0.11993497263931252,8.785450713694445,20.957263346299616,0
74,-16.00892337097229,"Location(x=-109.234840, y=-42.165134, z=0.001798)","Location(x=-110.231552, y=-42.144798, z=0.000000)",11.462186336517334,124,1,2,13.96588854645909,0.06381849260142285,15.970631179516204,23.942951720203066,0
75,-31.888878970026667,"Location(x=-113.308350, y=-63.707222, z=0.001662)","Location(x=-112.498810, y=-63.741978, z=0.000000)",7.3193864822387695,72,1,1,8.017463109163495,0.20578864770812721,5.309334409132134,15.056593045095228,0
76,-23.866350358316332,"Location(x=-113.044334, y=-59.300941, z=0.001830)","Location(x=-112.086929, y=-59.414860, z=0.000000)",9.220160722732544,91,1,1,11.497204521389211,0.10811915431975648,9.64922092820052,18.596216470625507,0
77,-15.551106793819232,"Location(x=-112.094986, y=-51.411419, z=0.001851)","Location(x=-110.991249, y=-51.613262, z=0.000000)",14.345090866088867,138,1,2,13.777142937564053,0.05826978981048251,17.541268834727816,21.317993439411108,0
78,-25.560538938599557,"Location(x=-113.004745, y=-59.297890, z=0.001876)","Location(x=-112.085838, y=-59.406269, z=0.000000)",9.170447826385498,108,1,1,9.711965383295068,0.10815733929186876,9.659333119150688,18.304921883766525,0
79,-16.526734757209006,"Location(x=-109.335098, y=-34.556900, z=0.001789)","Location(x=-110.143921, y=-34.594849, z=0.000000)",13.330430030822754,157,1,4,16.319888119029667,0.043095108342810155,23.62964053300675,29.0026042023435,0
80,-24.553168054669456,"Location(x=-109.785095, y=-49.173496, z=0.001643)","Location(x=-110.716232, y=-49.106678, z=0.000000)",7.142158508300781,86,1,1,11.441066498107324,0.1150051098066762,9.036042060353793,24.895532279279657,0
81,-28.07023522490379,"Location(x=-113.139931, y=-60.473061, z=0.001669)","Location(x=-112.218262, y=-60.522785, z=0.000000)",9.315840244293213,112,1,1,8.239308169937026,0.12371321261527378,8.505637683410896,17.61459617237497,0
82,-26.483781520391844,"Location(x=-113.178627, y=-60.859940, z=0.001856)","Location(x=-112.260513, y=-60.920593, z=0.000000)",7.0335705280303955,85,1,1,10.378852079674994,0.12966143675377087,8.121605279564392,18.33847920205363,0
83,-21.845315748265712,"Location(x=-109.343613, y=-44.508308, z=0.001703)","Location(x=-110.348480, y=-44.478127, z=0.000000)",10.376163005828857,123,1,2,12.08209978736427,0.07506620318848843,13.695560930485954,22.72429185617761,0
84,-22.005990964778448,"Location(x=-109.533409, y=-46.833645, z=0.001774)","Location(x=-110.510071, y=-46.796722, z=0.000000)",8.932148218154907,105,1,1,11.764732219077475,0.0913297700811043,11.378088009514613,20.595748881249182,0
85,-22.921437942431034,"Location(x=-112.622528, y=-55.619022, z=0.001840)","Location(x=-111.557083, y=-55.768341, z=0.000000)",10.931600332260132,125,1,2,11.582252161179339,0.07733892514895677,13.364485870260978,18.557212939825085,0
86,-21.151902368957337,"Location(x=-112.680771, y=-56.559734, z=0.001829)","Location(x=-111.694862, y=-56.694733, z=0.000000)",10.141288757324219,113,1,1,11.905240915414906,0.08316980138650261,12.38915807835292,22.726776968482422,0
87,-20.946601902086137,"Location(x=-109.467079, y=-45.154526, z=0.001693)","Location(x=-110.388680, y=-45.120007, z=0.000000)",12.577780961990356,126,1,1,11.204776693177791,0.07897768600804979,13.038371198665118,23.24931533050062,0
88,-27.877327867981794,"Location(x=-113.139412, y=-61.643162, z=0.001761)","Location(x=-112.337143, y=-61.714672, z=0.000000)",8.347442865371704,84,1,1,9.490088089498531,0.14472954761106824,7.331384544377215,18.17836116867084,0
89,-30.22753819551813,"Location(x=-113.255936, y=-62.531357, z=0.001827)","Location(x=-112.407104, y=-62.541698, z=0.000000)",7.496734857559204,75,1,1,8.829341784490655,0.16525663543159017,6.085301556420745,18.95345246167578,0
90,-25.749610022107667,"Location(x=-113.071365, y=-60.319187, z=0.001875)","Location(x=-112.200127, y=-60.359184, z=0.000000)",9.218743085861206,91,1,1,10.31033845939084,0.12178762614547792,8.642485613905592,18.400943313887733,0
91,-7.266609112461342,"Location(x=-109.104996, y=-30.358532, z=0.001657)","Location(x=-110.174919, y=-30.398432, z=0.000000)",20.457895040512085,198,1,2,15.179306366684596,0.03647179888129764,27.74683636820191,28.664164197470047,0
92,-31.03997019219144,"Location(x=-113.241646, y=-62.432571, z=0.001654)","Location(x=-112.398964, y=-62.441479, z=0.000000)",10.081975221633911,98,1,1,7.264334490989524,0.1631848498357855,6.557015954924282,13.989945800411375,0
93,-15.211694851676127,"Location(x=-109.285133, y=-42.979828, z=0.001746)","Location(x=-110.267830, y=-42.973183, z=0.000000)",11.05136227607727,125,1,1,13.190205629146917,0.06759241887300313,15.201290436496492,22.287187931175634,0
94,-27.680124681348047,"Location(x=-113.200699, y=-61.216991, z=0.001740)","Location(x=-112.297104, y=-61.286575, z=0.000000)",7.257859945297241,88,1,1,9.591485062299148,0.13607340260009165,7.763539316132665,18.423828953721937,0
95,-17.25878424178725,"Location(x=-109.247887, y=-42.659756, z=0.001702)","Location(x=-110.252197, y=-42.632008, z=0.000000)",10.667590618133545,129,1,2,13.056787910605566,0.06597996247216945,15.525817770219874,23.874290305065873,0
96,-5.3941279583409525,"Location(x=-109.091431, y=-22.893728, z=0.001867)","Location(x=-110.230125, y=-22.934044, z=0.000000)",19.64802837371826,237,1,2,16.081663130417304,0.028743351401921843,35.229668913409114,22.0611101140126,0
97,-12.896826364526522,"Location(x=-109.553535, y=-48.465626, z=0.001680)","Location(x=-110.647804, y=-48.393932, z=0.000000)",13.541523933410645,164,1,2,13.731630680630074,0.04916062834647087,20.77360153401969,25.178456775486325,0
98,-11.089617509010868,"Location(x=-109.412430, y=-2.656032, z=0.001808)","Location(x=-110.379814, y=-2.695350, z=0.000000)",25.89544177055359,314,1,5,19.12338144374806,0.0181734961640966,55.50212538038613,28.821721904114067,0
99,-26.145649116176838,"Location(x=-113.084763, y=-59.198494, z=0.001746)","Location(x=-112.074341, y=-59.316902, z=0.000000)",7.801209211349487,94,1,2,11.329360752627403,0.10668457279081167,9.77965065598255,21.063290819177265,0
100,-16.94627727758128,"Location(x=-111.305634, y=-41.589672, z=0.001823)","Location(x=-110.212128, y=-41.635799, z=0.000000)",11.31309700012207,136,1,2,13.10097018263499,0.06235228808410599,16.420696594985202,25.087209377322026,0
101,-30.485036826264974,"Location(x=-113.239372, y=-62.585640, z=0.001589)","Location(x=-112.411392, y=-62.594841, z=0.000000)",7.341622829437256,86,1,1,8.115835096986338,0.16651117622871547,6.418568885375862,17.224008748498516,0
102,-14.448349392837674,"Location(x=-109.194481, y=-38.887661, z=0.001854)","Location(x=-110.145103, y=-38.916069, z=0.000000)",13.955269575119019,168,1,1,12.415968175647327,0.053019750052346576,19.269680751982378,18.645057636663342,0
103,-23.647775474201843,"Location(x=-112.940460, y=-58.478237, z=0.001869)","Location(x=-111.973114, y=-58.569332, z=0.000000)",8.679628610610962,103,1,1,11.042221430681895,0.099242648926931,10.477199237328023,18.29077482436156,0
104,-22.84915284954232,"Location(x=-111.436920, y=-44.855610, z=0.001851)","Location(x=-110.377380, y=-44.945080, z=0.000000)",10.243758916854858,121,1,2,11.801694698398066,0.07868146447655926,13.137057097250363,19.087671153639633,0
105,-21.55773930686233,"Location(x=-109.439453, y=-45.662189, z=0.001815)","Location(x=-110.422157, y=-45.616604, z=0.000000)",10.054665803909302,121,1,2,11.247343164948377,0.0823603702923493,12.547761922003701,19.37153126979527,0
106,-20.612239670767604,"Location(x=-112.467964, y=-56.147018, z=0.001808)","Location(x=-111.630447, y=-56.263119, z=0.000000)",10.314512491226196,124,1,1,11.259089425394707,0.08075002022088763,12.817215186572867,19.905491550771448,0
107,-24.496636076727,"Location(x=-109.396942, y=-45.283070, z=0.001844)","Location(x=-110.396713, y=-45.241959, z=0.000000)",12.285788297653198,148,1,2,9.482910843177033,0.07982211244339672,12.925151572682807,19.70065840328925,0
108,-10.74474380326145,"Location(x=-109.038826, y=-35.644474, z=0.001770)","Location(x=-110.137047, y=-35.680622, z=0.000000)",13.798011779785156,166,1,2,14.707279724450338,0.045137338977484086,22.518669554236112,27.021160149541895,0
109,-16.103572830434693,"Location(x=-109.178329, y=-41.270493, z=0.001773)","Location(x=-110.199242, y=-41.262447, z=0.000000)",11.52767539024353,139,1,2,13.208846776011965,0.060397337702408654,16.9156108192401,23.636859094443697,0
110,-8.664564126233433,"Location(x=-111.295372, y=-29.180922, z=0.001849)","Location(x=-110.183723, y=-29.207893, z=0.000000)",16.725054502487183,198,1,2,15.797783120744365,0.035152700957965625,28.883627622708445,25.127657862134946,0
111,-20.283093901384824,"Location(x=-109.127411, y=-38.310715, z=0.001824)","Location(x=-110.138664, y=-38.322411, z=0.000000)",11.529191017150879,125,1,2,17.211396731645365,0.051283167253068605,19.83789660804905,28.247761436505353,0
112,-25.14402131897714,"Location(x=-113.065582, y=-60.129803, z=0.001800)","Location(x=-112.178154, y=-60.165958, z=0.000000)",9.050348281860352,90,1,1,10.643024130193224,0.1194656840691307,8.834157722594682,19.087145084786577,0
113,-20.484321418708998,"Location(x=-112.333389, y=-53.613480, z=0.001788)","Location(x=-111.271774, y=-53.778965, z=0.000000)",13.844324588775635,134,1,2,12.40368452367438,0.06671233421719222,15.32267419283744,24.50490552848211,0
114,1.4212196630055942,"Location(x=-111.246284, y=-7.090522, z=0.001812)","Location(x=-110.347099, y=-7.118778, z=0.000000)",34.586466550827026,329,1,3,16.794058281630488,0.019808807554045505,51.079509058065014,24.100920364298535,0
115,-19.66137968356627,"Location(x=-109.448326, y=-45.408348, z=0.001785)","Location(x=-110.405136, y=-45.368015, z=0.000000)",11.485505819320679,109,1,1,12.730187499826913,0.08059778670650904,12.787914052372798,24.25521630397939,0
116,-21.209243037474952,"Location(x=-109.508064, y=-45.336864, z=0.001759)","Location(x=-110.400665, y=-45.301449, z=0.000000)",12.529510021209717,129,1,1,10.801616100185084,0.08041045670396554,12.853271234678687,21.616345567261593,0
