episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,waypoint_similarity,total_distance,max_speed
121,-15.413403974728958,"Location(x=-111.378639, y=-23.810104, z=0.000025)","Location(x=-110.223450, y=-23.836824, z=0.000000)",15.665142059326172,474,1,2,7.8532365065706955,0.029567718535600227,34.40276427951176,24.89450992164548
122,-22.80535552842301,"Location(x=-111.080788, y=-34.729763, z=0.001474)","Location(x=-110.142776, y=-34.757065, z=0.000000)",14.663217544555664,433,1,1,5.8867067884201525,0.043728967687732725,23.51988596166484,21.69220742797289
123,-14.23366750518662,"Location(x=-111.447197, y=-3.498461, z=0.001470)","Location(x=-110.373672, y=-3.525684, z=0.000000)",12.468485832214355,377,1,2,15.71227627112997,0.01846956184237907,54.76351818186231,34.89246061202965
124,-33.260217377936755,"Location(x=-111.729019, y=-49.160072, z=0.001284)","Location(x=-110.732819, y=-49.272907, z=0.000000)",4.680283546447754,141,1,1,6.906534640064959,0.11934841899590139,8.970926693407819,17.20743214388994
125,-37.93160697289825,"Location(x=-113.259331, y=-62.418568, z=0.000756)","Location(x=-112.397934, y=-62.428726, z=0.000000)",7.618499040603638,230,1,1,3.1935648218339687,0.16360442117334822,6.7408396631944925,13.48131334454263
126,-56.39496782296153,"Location(x=-113.240997, y=-63.394241, z=0.001569)","Location(x=-112.475609, y=-63.410229, z=0.000000)",8.474336385726929,256,1,1,2.4353571991420204,0.19661601031164158,5.777893783291802,9.288777351379395
127,-36.46334413692493,"Location(x=-113.208435, y=-62.346680, z=0.000435)","Location(x=-112.391701, y=-62.352573, z=0.000000)",5.240070819854736,158,1,1,4.675872876644984,0.16104955108319777,6.810650951927528,14.199731658239848
128,-20.648576613693994,"Location(x=-108.960495, y=-28.530390, z=0.001155)","Location(x=-110.188431, y=-28.571226, z=0.000000)",10.649909019470215,322,1,2,10.000346839683496,0.03423979205974461,29.751628286903724,22.78933883014772
129,-39.39615100677217,"Location(x=-113.186523, y=-61.830864, z=0.000604)","Location(x=-112.354469, y=-61.910728, z=0.000000)",5.636305332183838,170,1,1,4.661109938854143,0.15032890651891628,7.31099720695056,12.735126291339641
130,-40.363307327646666,"Location(x=-113.207451, y=-63.141270, z=0.000627)","Location(x=-112.455635, y=-63.148781, z=0.000000)",6.461388349533081,195,1,1,3.3499118632229528,0.18519661138674204,6.0243393334094435,12.224497829054915
131,-33.90104263551987,"Location(x=-111.731270, y=-49.182709, z=0.001581)","Location(x=-110.735062, y=-49.295216, z=0.000000)",6.263911008834839,189,1,1,5.131996813774004,0.11960137522947527,8.941664484911598,16.353575868993506
132,-12.22532252612749,"Location(x=-111.439415, y=-46.294758, z=-0.001266)","Location(x=-110.475975, y=-46.357498, z=0.000000)",4.8474204540252686,146,1,1,8.821965086339514,0.08850941497200374,11.854580837767571,26.39513593665872
133,-15.985602838507429,"Location(x=-111.655914, y=-47.542675, z=-0.000772)","Location(x=-110.584099, y=-47.686123, z=0.000000)",4.314591646194458,130,1,2,8.837707446803936,0.09916661585116028,10.573085815180093,24.579101849523312
134,-42.7114849249705,"Location(x=-113.257065, y=-62.421707, z=0.001301)","Location(x=-112.398170, y=-62.431717, z=0.000000)",6.099778175354004,184,1,1,3.982112841192511,0.16355474905409728,6.750214832951315,11.35927346955384
135,-44.529358225222076,"Location(x=-113.238953, y=-64.082809, z=0.001145)","Location(x=-112.521713, y=-64.135994, z=0.000000)",4.317995548248291,130,1,1,4.238103221801386,0.22431594512019365,5.094631532439962,10.129496992443084
136,-41.265197252856964,"Location(x=-111.645493, y=-49.279976, z=0.000903)","Location(x=-110.743851, y=-49.382259, z=0.000000)",7.6153786182403564,230,1,1,4.181202343488334,0.12158749103161755,8.870865271193907,11.848283652610819
137,-18.247561895978233,"Location(x=-111.101471, y=-37.263206, z=0.001589)","Location(x=-110.133591, y=-37.275311, z=0.000000)",8.973974227905273,271,1,1,8.39339049947908,0.04924499983951919,20.96952579577919,23.659161893677346
138,-17.346846779777604,"Location(x=-111.379570, y=-44.757278, z=0.000880)","Location(x=-110.371040, y=-44.845097, z=0.000000)",7.449959993362427,225,1,1,6.466551874160711,0.0777076328432073,13.405830371310003,23.887488258235997
139,-6.8843250817479245,"Location(x=-111.249161, y=-40.342594, z=0.000938)","Location(x=-110.174149, y=-40.406239, z=0.000000)",6.461542129516602,195,1,2,9.915546564408984,0.057784304054514755,17.791641565039754,30.878504018769075
140,-52.95468903449968,"Location(x=-113.264198, y=-62.339497, z=0.001787)","Location(x=-112.391457, y=-62.349510, z=0.000000)",8.245214700698853,249,1,1,2.961281671933836,0.1628789493380646,6.82300947769545,9.366784572601318
141,-22.70394925616256,"Location(x=-111.470016, y=-44.142235, z=0.001114)","Location(x=-110.334839, y=-44.246616, z=0.000000)",6.845672607421875,206,1,2,7.384398145624737,0.07434940100340688,14.012806499376893,21.236157585636317
142,-32.494677814859884,"Location(x=-113.179649, y=-60.861309, z=0.000279)","Location(x=-112.260674, y=-60.922092, z=0.000000)",5.601186752319336,169,1,1,5.325995060944956,0.1299502523885426,8.29221855616197,16.231367442457483
143,-5.126542037209949,"Location(x=-109.203476, y=-42.335869, z=0.000469)","Location(x=-110.238411, y=-42.311993, z=0.000000)",6.72784686088562,203,1,3,8.571127305738893,0.06449670394781688,16.021635532495566,30.024820663781686
144,-6.794172076460262,"Location(x=-111.170670, y=-38.743626, z=-0.001282)","Location(x=-110.143982, y=-38.829102, z=0.000000)",16.32775092124939,481,1,1,4.388196591056331,0.05297366848458603,19.453373667784035,29.14863906858021
145,-38.09216069010576,"Location(x=-111.746025, y=-49.214485, z=0.000047)","Location(x=-110.738319, y=-49.327595, z=0.000000)",6.0959792137146,184,1,1,5.25338611736411,0.12041194484336838,8.915452154469676,13.482229238213687
146,-39.575208693489294,"Location(x=-113.198822, y=-61.963799, z=0.002386)","Location(x=-112.366188, y=-62.046902, z=0.000000)",4.3147242069244385,130,1,1,5.991501224034956,0.15255317352558107,7.18087991909124,15.41657874650494
147,-48.33698763085532,"Location(x=-113.245338, y=-63.628647, z=0.001186)","Location(x=-112.492996, y=-63.654438, z=0.000000)",7.187971353530884,217,1,1,2.764942009762672,0.20477496111859203,5.548660307191312,9.282649040222168
148,-9.632258181951126,"Location(x=-111.277176, y=-36.851822, z=0.000561)","Location(x=-110.133392, y=-36.866665, z=0.000000)",6.329484224319458,191,1,2,12.096188005932666,0.04816481017804374,21.30595139786601,27.82331354581922
149,-11.892905211493051,"Location(x=-111.285858, y=-24.282444, z=-0.000608)","Location(x=-110.219955, y=-24.309692, z=0.000000)",10.94770884513855,331,1,2,11.151660406129276,0.029977707709052996,34.095760436262935,26.618920988067277
150,-22.868086520236893,"Location(x=-111.358658, y=-45.702278, z=0.000680)","Location(x=-110.433022, y=-45.771370, z=0.000000)",8.243803977966309,249,1,1,5.434208841559555,0.0840516008098115,12.46879435190931,21.068424630675153
151,-18.53733307459122,"Location(x=-111.183014, y=-39.013996, z=-0.001002)","Location(x=-110.147621, y=-39.095779, z=0.000000)",10.35970401763916,313,1,1,6.643445034983013,0.05385941084713738,19.1911171968095,23.275527023626818
152,-6.672721990254119,"Location(x=-111.268143, y=-36.716942, z=0.001029)","Location(x=-110.133514, y=-36.732964, z=0.000000)",6.3292176723480225,191,1,2,12.182345810247627,0.04771554213428277,21.45659712329507,30.738602641844384
153,-33.58180471717374,"Location(x=-113.233955, y=-63.318771, z=-0.000012)","Location(x=-112.469757, y=-63.331985, z=0.000000)",5.373739004135132,162,1,1,3.924740144276427,0.19057195900823917,5.854631851660088,15.623579223458695
154,-21.94786897063575,"Location(x=-111.597900, y=-47.174633, z=0.001543)","Location(x=-110.552887, y=-47.320953, z=0.000000)",5.14713191986084,155,1,2,7.689336137052729,0.09606854750700025,10.975493132602423,21.78697034158633
155,-23.812795433923565,"Location(x=-111.529655, y=-48.098289, z=0.001875)","Location(x=-110.631523, y=-48.217468, z=0.000000)",5.008809566497803,151,1,1,7.242797416654568,0.10636885628271052,10.06984767364338,21.607218941210462
156,-40.122447272344665,"Location(x=-113.182938, y=-63.022694, z=0.001774)","Location(x=-112.446030, y=-63.027119, z=0.000000)",6.00016188621521,181,1,1,3.688969152191735,0.1810763759173671,6.146580426255241,13.10075577613177
157,-34.579007927428606,"Location(x=-113.208221, y=-64.254570, z=-0.000925)","Location(x=-112.525314, y=-64.209076, z=0.000000)",4.316997766494751,130,1,1,4.138878604970104,0.23153490861778714,4.942014725646004,15.090100365644172
158,-56.8714030467945,"Location(x=-113.241905, y=-63.179661, z=0.001650)","Location(x=-112.458885, y=-63.190384, z=0.000000)",7.220178842544556,218,1,1,2.9699406829981383,0.18901380175168317,5.979757433757186,9.265143871307373
159,-29.72481203456135,"Location(x=-111.637817, y=-48.626995, z=0.000297)","Location(x=-110.680870, y=-48.743950, z=0.000000)",7.0216639041900635,212,1,1,4.869525191458129,0.11193750086736191,9.516665753675625,17.64922132407175
160,-13.985642103801386,"Location(x=-111.221329, y=-30.246288, z=0.001469)","Location(x=-110.175842, y=-30.273651, z=0.000000)",10.128361463546753,306,1,2,9.87412826415683,0.03651219170636087,27.946353612700477,28.13234860999116
161,-32.97351911217647,"Location(x=-113.259674, y=-62.981125, z=-0.001274)","Location(x=-112.443161, y=-62.991062, z=0.000000)",5.768932819366455,174,1,1,3.85923469698351,0.17833643827772125,6.18892438756302,15.953347385802306
162,-44.14138125959983,"Location(x=-113.264122, y=-63.211590, z=0.001009)","Location(x=-112.461540, y=-63.224590, z=0.000000)",5.868919610977173,177,1,1,3.6422711314230294,0.18769205105832404,5.947367555170786,10.602616496040588
163,-20.931595607496007,"Location(x=-111.436104, y=-46.317783, z=-0.000549)","Location(x=-110.477669, y=-46.379887, z=0.000000)",6.326768398284912,191,1,1,6.731177985451788,0.08885340434570181,11.853669510455802,22.041602951292198
164,-21.584497922614336,"Location(x=-111.476189, y=-44.776390, z=0.001084)","Location(x=-110.372589, y=-44.869675, z=0.000000)",5.373462200164795,162,1,2,8.956299274784792,0.07797467023509481,13.374644628493115,22.0867598431007
165,-32.47219296783278,"Location(x=-113.236053, y=-63.747913, z=-0.000920)","Location(x=-112.501228, y=-63.779270, z=0.000000)",5.140883445739746,155,1,1,3.807545971071217,0.20797492618960522,5.423018103349023,16.164444551685083
166,-31.939511340999847,"Location(x=-111.566124, y=-46.273010, z=0.000410)","Location(x=-110.474937, y=-46.343784, z=0.000000)",8.412028789520264,254,1,2,5.06643154974385,0.08867343797584834,11.875843842281029,16.59005209025882
167,-43.016025942934846,"Location(x=-113.264275, y=-63.153954, z=0.000664)","Location(x=-112.456978, y=-63.165943, z=0.000000)",7.23375940322876,203,1,1,3.2095644638066525,0.18602317500961774,6.00726669607684,10.916542019230297
168,-61.18683767702691,"Location(x=-113.275986, y=-63.986263, z=0.001364)","Location(x=-112.516449, y=-64.035957, z=0.000000)",8.567785501480103,259,1,1,2.162621103397678,0.22298534563323597,5.210532377939671,9.056755542755127
169,-37.3405277854239,"Location(x=-113.242950, y=-64.264610, z=-0.000255)","Location(x=-112.525879, y=-64.220932, z=0.000000)",4.810977458953857,145,1,1,3.6813224675300895,0.23160962629934534,4.913610488176346,13.724430255437497
170,-7.0282354166542085,"Location(x=-111.220856, y=-38.234798, z=-0.000047)","Location(x=-110.137962, y=-38.235229, z=0.000000)",8.906883001327515,269,1,2,8.042962448833343,0.05139643313055639,19.952363256015815,30.941127655198738
171,-7.275897948971662,"Location(x=-111.326286, y=-37.337582, z=0.001456)","Location(x=-110.133713, y=-37.347630, z=0.000000)",6.0999157428741455,184,1,2,12.265831424081385,0.049134215605238646,20.803760924376547,31.860608578572407
172,-42.32740157332159,"Location(x=-113.265778, y=-62.991375, z=0.000625)","Location(x=-112.444016, y=-63.001808, z=0.000000)",4.842949867248535,146,1,1,4.582694212623065,0.1805587049599903,6.169439021148719,11.267255359513914
173,-38.682484879210946,"Location(x=-111.561852, y=-47.306934, z=0.000856)","Location(x=-110.563530, y=-47.446980, z=0.000000)",9.003368616104126,272,1,1,4.317308329057354,0.09791158521923714,10.853599192632828,13.246746356262804
174,-21.225152967297753,"Location(x=-111.657555, y=-48.488377, z=-0.000394)","Location(x=-110.668129, y=-48.610371, z=0.000000)",6.993983030319214,211,1,1,4.966863620199749,0.10973589783145443,9.65734846610576,21.920279249067057
175,-41.23219995701859,"Location(x=-111.523232, y=-46.798119, z=0.001054)","Location(x=-110.522026, y=-46.945869, z=0.000000)",9.562939167022705,289,1,1,4.2638583027246,0.09332970147931911,11.364171863766387,12.329559575087595
176,-40.97618519873779,"Location(x=-113.240593, y=-62.918015, z=0.000021)","Location(x=-112.437996, y=-62.926418, z=0.000000)",8.211011171340942,248,1,1,2.7381186262103356,0.17761897069803953,6.247258638730273,12.424233281480143
177,-41.79883875564685,"Location(x=-113.186226, y=-62.019497, z=0.000460)","Location(x=-112.369293, y=-62.083427, z=0.000000)",6.329988718032837,191,1,1,4.036675220592485,0.15461123033009277,7.102818356826901,11.52757614744393
178,-38.30675466710134,"Location(x=-113.233627, y=-62.679188, z=0.000050)","Location(x=-112.418877, y=-62.687927, z=0.000000)",7.025371313095093,212,1,1,3.322024336996865,0.17065076402149515,6.485169686144218,13.275196998631015
179,-28.938796495228935,"Location(x=-111.573288, y=-48.140194, z=0.001075)","Location(x=-110.635643, y=-48.262444, z=0.000000)",6.162103891372681,186,1,1,5.853120251491542,0.10633563287980344,10.0304364846088,18.24695726091083
180,-26.643509395842734,"Location(x=-111.292816, y=-33.715416, z=0.000970)","Location(x=-110.150185, y=-33.742199, z=0.000000)",8.807536602020264,266,1,4,9.949847319260895,0.04191414430747357,24.462247899966314,21.1935855215095
181,-36.478431007998566,"Location(x=-113.199516, y=-61.883705, z=-0.000065)","Location(x=-112.359238, y=-61.965744, z=0.000000)",7.320927619934082,221,1,1,3.5685926972444655,0.1499375759684618,7.268146018264815,14.211226953448733
182,-38.22524671835903,"Location(x=-113.208130, y=-62.824299, z=-0.000755)","Location(x=-112.430321, y=-62.830635, z=0.000000)",6.361443996429443,192,1,1,3.583948957004053,0.17462700917126187,6.339638495119289,13.308866033783772
183,-50.10910784477785,"Location(x=-113.239899, y=-62.706215, z=0.000596)","Location(x=-112.421082, y=-62.715370, z=0.000000)",11.251737117767334,340,1,1,2.05274479790264,0.1729040191048004,6.455933598568663,9.32115526199341
184,-9.089549999946053,"Location(x=-111.006142, y=-12.823724, z=0.001534)","Location(x=-110.304688, y=-12.853145, z=0.000000)",12.299173355102539,372,1,1,13.264145237726924,0.022307178817327966,45.56055267597549,32.770933151537555
185,-51.14913034728707,"Location(x=-113.220245, y=-62.914070, z=0.001082)","Location(x=-112.437561, y=-62.920967, z=0.000000)",6.686662673950195,202,1,1,3.345551022287485,0.17943389778054025,6.253233280498534,9.273081493377687
186,-34.27745656332792,"Location(x=-111.314117, y=-37.724224, z=-0.000013)","Location(x=-110.134918, y=-37.730236, z=0.000000)",7.7167439460754395,233,1,2,9.469724440813856,0.0504606600463561,20.403744561597705,17.294557487217705
187,-43.24663064116343,"Location(x=-113.167778, y=-62.047401, z=0.000972)","Location(x=-112.369293, y=-62.083427, z=0.000000)",7.122795343399048,215,1,1,3.5830007970180224,0.15452426223421165,7.106211902573705,11.058012916616688
188,-32.58996498941346,"Location(x=-111.423515, y=-45.359203, z=0.001240)","Location(x=-110.409912, y=-45.438595, z=0.000000)",7.849786758422852,237,1,3,5.859231909113135,0.08202571673941945,12.808143741218373,17.167434191145542
189,-35.671046067744996,"Location(x=-113.223618, y=-63.460476, z=-0.000382)","Location(x=-112.480545, y=-63.477413, z=0.000000)",4.450855016708374,134,1,1,4.6184681762163144,0.19590276052176184,5.7017276586266235,14.570343538036148
190,-32.16664562736236,"Location(x=-111.392876, y=-44.989700, z=0.002019)","Location(x=-110.385689, y=-45.074070, z=0.000000)",6.762433767318726,204,1,1,7.005926507551905,0.07960991887687077,13.18511437845882,18.333472602469456
191,-13.361548616901967,"Location(x=-111.368744, y=-19.957689, z=0.000761)","Location(x=-110.251938, y=-19.984642, z=0.000000)",13.16871166229248,380,1,2,10.88497211899677,0.026573659232008686,38.22260218113661,26.186403874623117
192,-42.7995255277307,"Location(x=-111.663933, y=-48.622158, z=0.001147)","Location(x=-110.680649, y=-48.741634, z=0.000000)",5.7005462646484375,172,1,1,5.99329040274855,0.11267781140063818,9.513262042426504,11.839013655758725
193,-8.607404899098771,"Location(x=-111.305038, y=-41.705830, z=-0.000425)","Location(x=-110.216293, y=-41.750137, z=0.000000)",8.838527202606201,267,1,2,6.692223849518171,0.06270775840908749,16.45022128574783,28.271322316649883
194,-16.712190615290233,"Location(x=-111.234550, y=-39.090305, z=0.000868)","Location(x=-110.148773, y=-39.172382, z=0.000000)",8.575057983398438,259,1,2,7.997141064456477,0.05405659252527275,19.100915721268393,24.20895673781652
195,-32.4341548256673,"Location(x=-113.253258, y=-63.461918, z=-0.000096)","Location(x=-112.480804, y=-63.481190, z=0.000000)",5.010143518447876,151,1,1,4.112807387787534,0.1949980335223122,5.712233913480304,16.20471558546308
196,-31.124614898724438,"Location(x=-111.720299, y=-50.034073, z=0.001261)","Location(x=-110.821510, y=-50.125057, z=0.000000)",4.5509254932403564,137,1,1,6.442359006967958,0.13343151877308787,8.12579485902097,17.337275373776325
197,-35.69815296078425,"Location(x=-113.223480, y=-63.616924, z=-0.000855)","Location(x=-112.492035, y=-63.640453, z=0.000000)",5.570207357406616,168,1,1,3.5883181417802827,0.20163515320091516,5.5502765460987575,14.556213820448267
198,-29.8009155591145,"Location(x=-111.438454, y=-41.482357, z=0.000668)","Location(x=-110.208496, y=-41.533829, z=0.000000)",6.760298252105713,204,1,2,8.845716785252108,0.06223508586406031,16.655266556655988,18.006089247338554
199,-9.191035727186321,"Location(x=-111.439743, y=-43.327969, z=-0.000334)","Location(x=-110.291069, y=-43.444981, z=0.000000)",5.4056971073150635,163,1,2,9.867102120216693,0.06980098851335051,14.809363562380895,28.01244731915658
200,-8.638297596522499,"Location(x=-111.201294, y=-22.006308, z=0.000981)","Location(x=-110.236786, y=-22.034161, z=0.000000)",11.14687991142273,337,1,1,11.676714727786592,0.02804183518885442,36.33700802573003,31.792029023418014
201,-32.15555521603404,"Location(x=-113.197647, y=-61.576042, z=-0.000324)","Location(x=-112.331482, y=-61.652218, z=0.000000)",4.150035858154297,125,1,1,6.576701883284747,0.14291499886879233,7.569536095717922,16.388262604420607
202,-28.958899009671278,"Location(x=-111.558853, y=-47.255989, z=-0.000500)","Location(x=-110.559288, y=-47.396893, z=0.000000)",6.031319856643677,182,1,1,6.495148417183384,0.09701904297092721,10.902279688045382,18.05050744591965
203,-30.99758738245511,"Location(x=-111.605782, y=-48.018822, z=0.001708)","Location(x=-110.625076, y=-48.146847, z=0.000000)",6.294448614120483,190,1,1,5.789616710378061,0.10509012189321516,10.136318023083732,18.074448441969793
204,-30.477467185297726,"Location(x=-111.729370, y=-49.896954, z=0.000871)","Location(x=-110.807266, y=-49.992119, z=0.000000)",4.582895278930664,138,1,1,6.48732444911588,0.1305013250694003,8.241744475904852,17.255754137498094
205,-33.482598343339276,"Location(x=-111.406708, y=-44.123013, z=0.000161)","Location(x=-110.333519, y=-44.223930, z=0.000000)",8.109317302703857,245,1,2,6.201958133703679,0.07451894675725844,14.034239328466356,15.816290692763632
206,-29.346106465124585,"Location(x=-111.835693, y=-50.609310, z=-0.001170)","Location(x=-110.896263, y=-50.801033, z=0.000000)",5.073742866516113,153,1,1,5.343049661363373,0.14374610191735854,7.523211123188958,17.842532949708033
207,-20.158672969371555,"Location(x=-111.850487, y=-50.880939, z=0.000055)","Location(x=-110.926697, y=-51.066528, z=0.000000)",3.7233667373657227,112,1,1,7.0476636484018025,0.14869262325716012,7.251457166392356,22.452709826627967
208,-31.02211272034132,"Location(x=-111.481911, y=-44.235691, z=0.000241)","Location(x=-110.340233, y=-44.339111, z=0.000000)",6.959773778915405,210,1,2,7.16412631135441,0.07505635413567134,13.89563943009125,18.092452397968096
209,-11.980583983177953,"Location(x=-111.241264, y=-32.856506, z=0.000789)","Location(x=-110.156540, y=-32.883633, z=0.000000)",6.694139242172241,202,1,2,13.589671491655768,0.04033346833420468,25.35816790838726,28.3406874014775
210,-38.61254099757071,"Location(x=-113.244850, y=-63.391758, z=0.000678)","Location(x=-112.475441, y=-63.407959, z=0.000000)",6.197387218475342,187,1,1,3.3518825749380707,0.19327763137343174,5.769528673728928,13.110548109721229
211,-28.89420188083657,"Location(x=-111.737320, y=-49.468060, z=0.001368)","Location(x=-110.763481, y=-49.574314, z=0.000000)",5.409631013870239,163,1,1,5.772204529917925,0.12362652968575055,8.663652748335153,18.606174569604498
212,-30.963878365388666,"Location(x=-111.776093, y=-49.681389, z=0.001532)","Location(x=-110.785492, y=-49.786087, z=0.000000)",4.217682838439941,127,1,1,7.243498867597178,0.12698566405256356,8.469645929988474,17.6807164628334
213,-24.360027023056514,"Location(x=-111.684303, y=-48.775063, z=0.001255)","Location(x=-110.695259, y=-48.892845, z=0.000000)",5.272867202758789,159,1,1,6.3902550885196865,0.11361981161399674,9.359825276071206,20.483096137072828
214,-22.14394354760781,"Location(x=-111.371910, y=-40.247349, z=0.001604)","Location(x=-110.171852, y=-40.315845, z=0.000000)",6.660685062408447,201,1,2,9.657695586486629,0.057616557221524804,17.902267068158835,22.164017596827478
215,-28.513341885999544,"Location(x=-111.499519, y=-45.911560, z=0.000194)","Location(x=-110.448349, y=-45.985188, z=0.000000)",6.75872015953064,204,1,2,6.500483268507676,0.08589796813210898,12.2274679352995,18.28960518061274
216,-39.193084197113286,"Location(x=-113.278442, y=-63.235607, z=0.001227)","Location(x=-112.463509, y=-63.250191, z=0.000000)",5.835194110870361,176,1,1,3.6570363330499163,0.188148101185035,5.930351678049192,13.404815347994004
217,-34.171088862029386,"Location(x=-113.242851, y=-63.453430, z=0.000123)","Location(x=-112.480125, y=-63.471596, z=0.000000)",4.8428404331207275,146,1,1,4.2478186974705245,0.19490481035794344,5.707309771911241,15.330685964303813
218,-28.86700392081965,"Location(x=-113.249718, y=-62.890450, z=-0.000674)","Location(x=-112.435844, y=-62.899567, z=0.000000)",4.880669593811035,147,1,1,4.641967468220563,0.1760876366631329,6.26835740939714,17.99732600956915
219,-41.11312640365631,"Location(x=-113.193687, y=-62.314663, z=-0.001120)","Location(x=-112.388962, y=-62.319199, z=0.000000)",6.596070289611816,199,1,1,3.7206468748551753,0.16074069219290063,6.834635467035696,11.870498625923549
220,-31.13735336872456,"Location(x=-113.225594, y=-63.007229, z=0.000205)","Location(x=-112.445045, y=-63.014748, z=0.000000)",4.945722341537476,149,1,1,4.501594439767648,0.17957062377169405,6.165166725462768,16.85492024760144
221,-8.067627424375415,"Location(x=-111.267090, y=-32.075470, z=0.000023)","Location(x=-110.162315, y=-32.102478, z=0.000000)",7.586416721343994,229,1,4,12.358984676725695,0.03911058998478784,26.112317892489955,31.45807903751758
222,-8.12702724239789,"Location(x=-111.365265, y=-42.685181, z=-0.001079)","Location(x=-110.260178, y=-42.808922, z=0.000000)",9.688827276229858,269,1,2,6.247894904417177,0.06688451280323122,15.47995312907733,28.5225821867601
223,-10.207472324598289,"Location(x=-111.157104, y=-35.841167, z=0.000344)","Location(x=-110.136154, y=-35.863804, z=0.000000)",6.852299451828003,207,1,1,11.708920683780136,0.04588079191076321,22.34709454793483,32.569472882519776
224,-16.56506727048173,"Location(x=-111.470985, y=-45.765366, z=-0.000694)","Location(x=-110.437897, y=-45.840031, z=0.000000)",5.998243808746338,181,1,1,7.423832835814161,0.08444718731902902,12.381598444189876,24.26027838342125
225,-6.336653548135589,"Location(x=-111.304039, y=-33.892208, z=0.001324)","Location(x=-110.148880, y=-33.918919, z=0.000000)",6.463993072509766,195,1,2,13.493095427321672,0.042118043759426876,24.280573073076084,31.36875214421833
226,-20.28766787493234,"Location(x=-111.603523, y=-48.302261, z=-0.000639)","Location(x=-110.650558, y=-48.423573, z=0.000000)",6.00130295753479,181,1,1,5.9048802681105705,0.10767594188257032,9.843860725872219,22.369437215209135
227,-52.14130133040413,"Location(x=-113.252861, y=-63.079700, z=0.000925)","Location(x=-112.450996, y=-63.089848, z=0.000000)",5.805412292480469,175,1,1,3.763473798672128,0.18461155306965268,6.086804362246767,9.313438224792481
228,-18.588124293888193,"Location(x=-111.659897, y=-49.400253, z=0.000090)","Location(x=-110.755951, y=-49.500992, z=0.000000)",4.493300914764404,135,1,1,7.034572319676491,0.12217401959574398,8.74118892592378,23.333168876282937
229,-35.754718520943925,"Location(x=-113.207184, y=-63.066143, z=-0.001171)","Location(x=-112.449646, y=-63.072727, z=0.000000)",4.544967889785767,137,1,1,4.822143387920594,0.18196371230800826,6.0912386507261544,14.534443775029532
230,-44.4812728269287,"Location(x=-113.296074, y=-63.874260, z=0.001100)","Location(x=-112.509766, y=-63.918114, z=0.000000)",4.184179782867432,126,1,1,4.564072925757689,0.21418347209567754,5.306125807808712,10.627026358670996
231,-28.800644589422333,"Location(x=-111.487213, y=-46.182949, z=0.001313)","Location(x=-110.467934, y=-46.250694, z=0.000000)",7.979710578918457,241,1,1,5.388040949825376,0.08806421223324339,11.97018091706559,18.493636828528118
232,-28.17642020361116,"Location(x=-111.614090, y=-47.480164, z=0.000452)","Location(x=-110.578468, y=-47.621155, z=0.000000)",6.496279239654541,196,1,1,5.90260089404615,0.09911710361068146,10.656986922491342,18.460839315268863
233,-28.952855936912904,"Location(x=-111.659721, y=-48.605244, z=0.000456)","Location(x=-110.679031, y=-48.724724, z=0.000000)",4.777889728546143,144,1,1,7.1927890052863415,0.11162896800536966,9.542212123051286,18.163443579991217
234,-22.961076672358136,"Location(x=-111.586853, y=-48.275574, z=0.001606)","Location(x=-110.647995, y=-48.395962, z=0.000000)",5.572709321975708,168,1,1,6.389344243171815,0.10738413336825925,9.86749934067484,21.529253123994398
235,-23.678744151380457,"Location(x=-111.821480, y=-50.622776, z=0.000065)","Location(x=-110.897537, y=-50.812225, z=0.000000)",4.282851219177246,129,1,1,6.335363046160143,0.14375773908522194,7.510039322543889,20.67101269375714
236,-32.015542423852764,"Location(x=-113.205360, y=-62.124710, z=0.001125)","Location(x=-112.373062, y=-62.128067, z=0.000000)",4.845966815948486,146,1,1,5.231340112165898,0.1550406429097956,7.031529649626464,17.798252140550918
237,-19.286029532375053,"Location(x=-111.460815, y=-46.098640, z=0.001321)","Location(x=-110.461655, y=-46.166405, z=0.000000)",5.073753356933594,153,1,1,8.563763320945226,0.08682769787329025,12.05586299393326,22.891637528091987
238,-9.13958021464531,"Location(x=-111.056709, y=-37.047108, z=0.002181)","Location(x=-110.133377, y=-37.061520, z=0.000000)",7.450053691864014,225,1,1,10.214851683546565,0.04865652517157946,21.181805964093655,29.338240059115275
239,-41.11623480907644,"Location(x=-113.296921, y=-63.583416, z=0.001311)","Location(x=-112.490021, y=-63.611088, z=0.000000)",4.51480770111084,136,1,1,4.447163259015225,0.20115961798527687,5.583268373273313,12.280392906991311
240,-34.660183038059046,"Location(x=-113.247993, y=-63.764233, z=-0.000493)","Location(x=-112.502380, y=-63.797462, z=0.000000)",4.280858516693115,129,1,1,4.553345499948993,0.20813082290171045,5.406502608791925,15.080321270487156
241,-9.290122555719105,"Location(x=-111.176231, y=-32.171032, z=-0.001136)","Location(x=-110.161606, y=-32.198574, z=0.000000)",8.803504705429077,266,1,1,10.60906291275052,0.039249513780874205,26.059097205172293,27.897042440553697
242,-30.68567604509231,"Location(x=-113.203133, y=-62.412910, z=-0.000185)","Location(x=-112.397125, y=-62.418846, z=0.000000)",5.273642063140869,159,1,1,4.601249913071453,0.1623140941139021,6.744320056634024,17.09110820153873
