episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed,throttle_diff
28,-4.924518365722822,"Location(x=-109.821602, y=-48.637768, z=0.000881)","Location(x=-110.665894, y=-48.586845, z=0.000000)",3.4228944778442383,103,1,1,10.222653118121343,9.707171889021993,21.07497766607474,0.15000000000000002
29,-5.330102232434257,"Location(x=-113.157677, y=-62.477005, z=0.001991)","Location(x=-112.402092, y=-62.479855, z=0.000000)",2.829648017883301,85,1,1,8.523033196516721,6.655434481333941,20.46294445311269,0.5
30,-5.620706255629021,"Location(x=-109.433350, y=-45.309143, z=0.001357)","Location(x=-110.398552, y=-45.269745, z=0.000000)",3.954662799835205,119,1,1,11.8607880216364,13.029559314716607,21.013185369347518,0.6
31,-4.884462452154537,"Location(x=-113.096870, y=-61.034676, z=0.002223)","Location(x=-112.277740, y=-61.090172, z=0.000000)",3.087226629257202,93,1,1,9.442519140428676,8.08581617102027,20.900279988431954,0.15000000000000002
32,-5.559847220709182,"Location(x=-109.290749, y=-43.065445, z=0.001018)","Location(x=-110.271851, y=-43.057648, z=0.000000)",4.51174521446228,136,1,1,12.183156344961015,15.266206926200539,21.113517593868515,0.55
33,-5.664679311000598,"Location(x=-113.209320, y=-61.851032, z=0.002143)","Location(x=-112.356468, y=-61.933563, z=0.000000)",2.9974985122680664,90,1,1,8.789088895302212,7.280387118924409,20.576194720059927,0.75
34,-5.328553789995191,"Location(x=-109.201363, y=-29.709650, z=0.001377)","Location(x=-110.179726, y=-29.749008, z=0.000000)",9.068772554397583,272,1,5,15.736355011270863,39.59774141293019,22.232586642676214,0.3
35,-5.487795074943237,"Location(x=-113.176041, y=-61.883701, z=0.002250)","Location(x=-112.359032, y=-61.963341, z=0.000000)",2.938734292984009,88,1,1,8.950984084833323,7.242693335283548,20.53187216971229,0.6
36,-4.997820770756723,"Location(x=-109.202888, y=-39.396580, z=0.001148)","Location(x=-110.152802, y=-39.417614, z=0.000000)",5.0740814208984375,153,1,1,13.405443527373862,18.904159555677325,22.24033624011564,0.050000000000000044
37,-5.051324020734218,"Location(x=-109.208832, y=-42.245411, z=0.002178)","Location(x=-110.234741, y=-42.223099, z=0.000000)",4.575941324234009,138,1,1,12.643598714442737,16.0931107820943,20.50804138339175,0.15000000000000002
38,-5.483133232350144,"Location(x=-109.513809, y=-46.063381, z=0.000584)","Location(x=-110.450500, y=-46.014740, z=0.000000)",5.963267803192139,180,1,1,13.985120064120578,23.292069282382727,21.99369152914609,0.5
39,-5.237323550157985,"Location(x=-109.310303, y=-42.535408, z=0.001539)","Location(x=-110.246902, y=-42.511360, z=0.000000)",4.546891689300537,137,1,1,12.486988573623126,15.787387314252555,20.973255105262556,0.25
40,-5.319206426546423,"Location(x=-113.141167, y=-62.051086, z=0.001502)","Location(x=-112.369293, y=-62.083427, z=0.000000)",2.9280624389648438,88,1,1,8.74349607111206,7.076465154532343,21.375888314741683,0.5
41,-5.374364532643977,"Location(x=-109.119804, y=-41.531467, z=0.001275)","Location(x=-110.207924, y=-41.517780, z=0.000000)",4.675111293792725,141,1,2,12.885464412767229,16.80716350255534,22.20990959312894,0.25
42,-5.741192100843935,"Location(x=-109.404945, y=-44.860588, z=0.001844)","Location(x=-110.369942, y=-44.827709, z=0.000000)",4.046942949295044,122,1,1,11.971479145527317,13.48983293864876,21.37773449142934,0.75
43,-5.077574150138886,"Location(x=-113.249626, y=-63.585461, z=-0.000026)","Location(x=-112.489906, y=-63.609554, z=0.000000)",2.6650052070617676,80,1,1,7.59031322855566,5.572961167898029,21.216101084186356,0.25
44,-5.546126227922562,"Location(x=-112.812477, y=-58.538685, z=0.000876)","Location(x=-111.979225, y=-58.612579, z=0.000000)",3.562589645385742,107,1,1,10.698535727630848,10.56039940752089,20.672185089529403,0.65
45,-4.833816711581389,"Location(x=-113.168053, y=-62.379349, z=0.002221)","Location(x=-112.394150, y=-62.382454, z=0.000000)",2.8731164932250977,86,1,1,8.500514485926288,6.714003854431212,20.431436173346658,0.15000000000000002
46,-5.474911291719241,"Location(x=-109.830612, y=-49.408157, z=0.000594)","Location(x=-110.739571, y=-49.339977, z=0.000000)",3.2907299995422363,99,1,1,9.794873940919505,8.937732161488384,20.843553708440428,0.5
47,-5.102904859367084,"Location(x=-109.425697, y=-46.703232, z=0.001004)","Location(x=-110.495102, y=-46.606422, z=0.000000)",3.7550573348999023,113,1,2,11.197685236211848,11.672781061381102,20.563995956556997,0.050000000000000044
48,-4.954019832311039,"Location(x=-109.529129, y=-45.738262, z=0.001409)","Location(x=-110.427750, y=-45.696651, z=0.000000)",3.95686936378479,119,1,1,11.486289809069183,12.596940488088876,21.254790489482964,0.15000000000000002
49,-5.354147592157178,"Location(x=-113.178444, y=-62.247429, z=0.004242)","Location(x=-112.383255, y=-62.250202, z=0.000000)",2.9555699825286865,89,1,1,8.434419826512942,6.897901188349351,21.686582732939904,0.5
50,-5.29586803383942,"Location(x=-112.698883, y=-56.445713, z=0.001042)","Location(x=-111.678558, y=-56.585667, z=0.000000)",4.02921724319458,119,1,1,11.53974836474583,12.651171315927058,21.71897651793946,0.25
51,-5.105715695092298,"Location(x=-113.232468, y=-62.895519, z=0.001746)","Location(x=-112.436150, y=-62.903347, z=0.000000)",2.766895294189453,83,1,1,8.21705987883231,6.246249761898071,20.562772881506046,0.25
52,-5.576900610786945,"Location(x=-109.473236, y=-45.869255, z=0.001046)","Location(x=-110.436600, y=-45.821827, z=0.000000)",3.950273275375366,119,1,1,11.370779221143309,12.46970033319667,21.289489592983095,0.55
53,-5.548682687513745,"Location(x=-113.125381, y=-59.570335, z=0.000658)","Location(x=-112.122475, y=-59.698601, z=0.000000)",3.3850326538085938,102,1,2,10.178842956037633,9.561452445108443,21.154329051684137,0.5
54,-5.4837918333450135,"Location(x=-113.154205, y=-60.952309, z=0.002146)","Location(x=-112.269867, y=-61.012157, z=0.000000)",3.1635801792144775,95,1,1,9.364253113082018,8.168827773071826,21.024665222799797,0.55
55,-4.203759831214146,"Location(x=-112.895599, y=-59.304699, z=0.000427)","Location(x=-112.084770, y=-59.397980, z=0.000000)",3.489795684814453,105,1,1,10.143174363348782,9.80149335693568,21.475666912211867,0.7
56,-5.5044114948233975,"Location(x=-113.145088, y=-61.331577, z=0.002503)","Location(x=-112.307777, y=-61.397633, z=0.000000)",3.0863137245178223,93,1,1,9.107252990521454,7.794849344994873,21.707875745448682,0.6
57,-5.724617538242609,"Location(x=-109.411873, y=-44.057148, z=0.000969)","Location(x=-110.322990, y=-44.039165, z=0.000000)",4.214956760406494,127,1,1,12.172980000813338,14.274901749566197,20.288482702464147,0.75
58,-5.470272633770344,"Location(x=-111.362358, y=-40.309227, z=0.000880)","Location(x=-110.173378, y=-40.376522, z=0.000000)",4.840096950531006,146,1,2,13.243713247428419,17.838924036361277,22.22083970329957,0.25
59,-5.379838142469748,"Location(x=-113.222496, y=-62.971149, z=0.001022)","Location(x=-112.442146, y=-62.978283, z=0.000000)",2.7598397731781006,83,1,1,8.119973232775868,6.182371060363948,21.211627521133586,0.55
60,-5.620103105741235,"Location(x=-113.217293, y=-62.574364, z=0.002625)","Location(x=-112.410347, y=-62.581909, z=0.000000)",2.7945361137390137,84,1,1,8.504446744408229,6.5672495062462986,21.698918380775993,0.75
61,-4.788121458527759,"Location(x=-109.494698, y=-46.268536, z=0.000648)","Location(x=-110.465256, y=-46.214859, z=0.000000)",3.8845736980438232,117,1,1,11.200346509178134,12.072832681704313,22.19217362938336,0.25
62,-4.8219928138855535,"Location(x=-113.116386, y=-61.847225, z=0.003005)","Location(x=-112.355301, y=-61.920181, z=0.000000)",3.023597478866577,91,1,1,8.706624794627935,7.282016520388424,21.237662099459257,0.050000000000000044
63,-5.101545252641825,"Location(x=-109.267838, y=-10.772234, z=0.001295)","Location(x=-110.319786, y=-10.812045, z=0.000000)",10.291558027267456,311,1,1,16.472584392527573,47.43119514500722,21.972036380935755,0.15000000000000002
64,-5.736514374636057,"Location(x=-109.103935, y=-35.223022, z=0.001627)","Location(x=-110.139435, y=-35.260590, z=0.000000)",5.988121509552002,178,1,1,14.043063122049075,23.071633900282905,21.810629836325408,0.65
65,-5.283648709032843,"Location(x=-109.894821, y=-49.235771, z=0.000645)","Location(x=-110.723289, y=-49.177605, z=0.000000)",3.320901870727539,100,1,1,9.884546934051361,9.11119305063039,21.424731831592517,0.37071441411972045
66,-5.414430061170969,"Location(x=-109.410210, y=-42.123028, z=0.002079)","Location(x=-110.230080, y=-42.108219, z=0.000000)",4.645354986190796,140,1,1,12.520661269039579,16.187549201305956,20.901262179939856,0.6
67,-4.940602745978021,"Location(x=-113.004356, y=-59.747238, z=0.000627)","Location(x=-112.142204, y=-59.860764, z=0.000000)",3.3980157375335693,102,1,1,9.9532354369553,9.358023814624175,21.29660861087378,0.050000000000000044
68,-5.4201564137696785,"Location(x=-112.675507, y=-55.884335, z=0.001378)","Location(x=-111.596428, y=-56.034225, z=0.000000)",4.094586133956909,123,1,2,11.623338826979827,13.19833302963525,20.78309158787665,0.3
69,-5.082711475979549,"Location(x=-113.224648, y=-63.512451, z=0.000013)","Location(x=-112.484428, y=-63.531475, z=0.000000)",2.664044141769409,80,1,1,7.689050350193905,5.642672170884907,21.196969282063474,0.25
70,-4.858502688104468,"Location(x=-113.102959, y=-61.607517, z=0.002418)","Location(x=-112.333519, y=-61.674583, z=0.000000)",3.0278475284576416,91,1,1,8.990808937669948,7.513059028424323,20.804884909201306,0.050000000000000044
71,-5.769388359160965,"Location(x=-109.212830, y=-40.795887, z=0.000575)","Location(x=-110.184814, y=-40.796062, z=0.000000)",4.944824934005737,149,1,1,12.71677357097689,17.515989392995834,21.89018193234125,0.75
72,-4.960538925735444,"Location(x=-109.212265, y=-37.074265, z=0.001043)","Location(x=-110.133392, y=-37.099262, z=0.000000)",5.597539186477661,169,1,1,13.645959438635897,21.22266360465437,21.73964582717412,0.050000000000000044
73,-5.009521296848274,"Location(x=-113.015770, y=-59.095173, z=0.001235)","Location(x=-112.059502, y=-59.202877, z=0.000000)",3.5303847789764404,106,1,1,10.234802491497323,10.016612055245787,20.722010760678728,0.050000000000000044
74,-5.216597210868115,"Location(x=-109.600922, y=-47.082336, z=0.000605)","Location(x=-110.530151, y=-47.046188, z=0.000000)",3.6643502712249756,110,1,1,11.092013827983545,11.239590079989284,22.322043826270345,0.25
75,-5.162305062831408,"Location(x=-113.060555, y=-60.370327, z=0.000791)","Location(x=-112.205818, y=-60.410107, z=0.000000)",3.226017713546753,97,1,1,9.798695457368789,8.737607564777136,20.722884757948833,0.25
76,-5.676810902094073,"Location(x=-112.546783, y=-55.409103, z=0.001807)","Location(x=-111.525459, y=-55.553616, z=0.000000)",4.1151206493377686,124,1,2,11.98433917672227,13.70325422892347,20.88455784413523,0.6
77,-5.472175000623269,"Location(x=-112.957695, y=-59.526985, z=0.000906)","Location(x=-112.114189, y=-59.631420, z=0.000000)",3.3835110664367676,102,1,1,10.204455200552848,9.580822318326682,21.718152821290392,0.55
78,-5.77707192519338,"Location(x=-112.053925, y=-51.325912, z=0.001028)","Location(x=-110.980644, y=-51.524937, z=0.000000)",4.8425376415252686,146,1,2,13.168076423865141,17.767892071977258,20.592619913790134,0.65
79,-4.9352568073262315,"Location(x=-109.256493, y=-37.952023, z=0.001445)","Location(x=-110.136124, y=-37.967453, z=0.000000)",5.43249773979187,164,1,1,13.300055561103738,20.1746543047484,22.008511148781693,0.050000000000000044
80,-5.634934174446687,"Location(x=-109.174789, y=-41.649998, z=0.000507)","Location(x=-110.212135, y=-41.636005, z=0.000000)",4.738940238952637,143,1,1,12.658685883343184,16.69186420738697,21.9240983741155,0.55
81,-5.3724332852074115,"Location(x=-113.166908, y=-62.670013, z=0.001593)","Location(x=-112.417747, y=-62.673820, z=0.000000)",2.8294358253479004,85,1,1,8.298848445326476,6.468581376597285,20.367276571091196,0.55
82,-5.544093928318966,"Location(x=-113.068413, y=-59.175266, z=0.001291)","Location(x=-112.071007, y=-59.291149, z=0.000000)",3.456230401992798,104,1,1,10.390483129107556,9.933928105980158,20.542132881662155,0.55
83,-5.505676869031081,"Location(x=-109.276932, y=-41.966293, z=0.001390)","Location(x=-110.223869, y=-41.950230, z=0.000000)",4.67560887336731,141,1,1,12.569608561790862,16.36301068495959,21.983409879028518,0.5
84,-5.52599187491402,"Location(x=-109.944252, y=-50.002258, z=0.001390)","Location(x=-110.800690, y=-49.930286, z=0.000000)",3.1937825679779053,96,1,1,9.439144848593047,8.353803769685328,21.075166121417972,0.6
85,-5.723370337634451,"Location(x=-112.646324, y=-56.047161, z=0.002688)","Location(x=-111.619461, y=-56.189308, z=0.000000)",3.984191417694092,120,1,2,11.805913537980178,13.044702448416501,22.010272119074674,0.65
86,-5.4594037304123075,"Location(x=-113.033836, y=-59.702339, z=0.000636)","Location(x=-112.137215, y=-59.819427, z=0.000000)",3.4189469814300537,103,1,1,9.928220787866564,9.41166468616575,21.628950799009843,0.5
87,-5.020783057711901,"Location(x=-109.486572, y=-46.033993, z=0.002799)","Location(x=-110.448288, y=-45.984272, z=0.000000)",3.8548691272735596,116,1,1,11.498512796239705,12.312098572496325,22.333233049731188,0.15000000000000002
88,-5.58849042681239,"Location(x=-113.176491, y=-62.412861, z=0.003027)","Location(x=-112.396965, y=-62.416801, z=0.000000)",2.904759407043457,87,1,1,8.421361522887683,6.720540802460164,21.393522013516474,0.75
89,-5.155873064302993,"Location(x=-113.198517, y=-62.275696, z=0.002304)","Location(x=-112.385750, y=-62.280251, z=0.000000)",2.8718600273132324,86,1,1,8.633350233974824,6.836023485753685,20.697304015725802,0.3
90,-4.659035516884602,"Location(x=-112.788651, y=-56.782585, z=-0.000572)","Location(x=-111.729652, y=-56.927074, z=0.000000)",3.9228830337524414,118,1,2,11.324887851345949,12.317789928521961,22.253705234103343,0.45
91,-5.345183693241359,"Location(x=-109.134308, y=-36.992256, z=0.000829)","Location(x=-110.133362, y=-37.018456, z=0.000000)",5.538010120391846,167,1,1,13.806077301493573,21.310561938676983,21.727103223620794,0.29275232553482056
92,-5.528205809944212,"Location(x=-112.873199, y=-59.157124, z=0.002195)","Location(x=-112.065086, y=-59.245678, z=0.000000)",3.460188150405884,104,1,1,10.377374946766976,9.943249746924266,20.481485438833584,0.65
93,-5.125990892560982,"Location(x=-109.195244, y=-43.195217, z=0.001656)","Location(x=-110.277763, y=-43.179405, z=0.000000)",4.64125657081604,136,1,2,12.08972682589319,15.164123410359025,21.802686716669637,0.15000000000000002
94,-5.487759795444747,"Location(x=-112.950226, y=-59.844440, z=0.000731)","Location(x=-112.153069, y=-59.951611, z=0.000000)",3.3555524349212646,101,1,1,9.96705731059868,9.267099862918258,22.206878808233693,0.65
95,-5.321657101084985,"Location(x=-109.541222, y=-47.133614, z=0.000283)","Location(x=-110.533806, y=-47.090820, z=0.000000)",3.755478620529175,113,1,1,10.793054105848643,11.227503861300647,22.072650770139475,0.3
96,-5.408768420096246,"Location(x=-110.031021, y=-50.567528, z=0.003351)","Location(x=-110.861359, y=-50.489689, z=0.000000)",3.1262521743774414,94,1,1,8.99503323989374,7.777578139444813,21.576824412181576,0.5
97,-5.080094511658137,"Location(x=-113.188347, y=-62.382820, z=0.002246)","Location(x=-112.394562, y=-62.387463, z=0.000000)",2.890763759613037,87,1,1,8.440696337731742,6.758817831519991,21.236689198394366,0.25
98,-5.587422688870947,"Location(x=-109.396294, y=-45.046513, z=0.001454)","Location(x=-110.381516, y=-45.009712, z=0.000000)",4.083078384399414,123,1,1,11.732474072277872,13.294629537966102,21.166410261440426,0.55
99,-5.128067750545054,"Location(x=-113.069405, y=-60.795357, z=0.001232)","Location(x=-112.252533, y=-60.843628, z=0.000000)",3.193120241165161,96,1,1,9.41711123788343,8.310612271074206,20.694783531050515,0.25
100,-5.637754955663502,"Location(x=-111.354950, y=-42.703236, z=0.000349)","Location(x=-110.260963, y=-42.826042, z=0.000000)",4.441511631011963,134,1,2,12.513919320970123,15.451593003235757,21.85848083996897,0.5
101,-4.287312758976684,"Location(x=-112.846443, y=-58.104301, z=-0.000387)","Location(x=-111.917099, y=-58.181274, z=0.000000)",3.7199549674987793,112,1,1,10.655954594120766,10.993418843485415,22.560009798439317,0.7
102,-4.938822622493796,"Location(x=-109.693939, y=-47.563721, z=0.001805)","Location(x=-110.570229, y=-47.525467, z=0.000000)",3.622377872467041,109,1,1,10.714926630802948,10.77036151709035,20.647769390615842,0.050000000000000044
103,-5.162148388667906,"Location(x=-113.212791, y=-62.557060, z=0.002914)","Location(x=-112.408920, y=-62.564243, z=0.000000)",2.7966182231903076,84,1,1,8.527079405218807,6.579727320466191,21.079166057470474,0.3
104,-5.255731391586418,"Location(x=-109.467133, y=-45.634926, z=0.002045)","Location(x=-110.420418, y=-45.591518, z=0.000000)",3.984499931335449,120,1,1,11.494857229716056,12.712068168446422,21.81909961715941,0.25
105,-5.470895624179405,"Location(x=-109.861519, y=-49.236073, z=0.000723)","Location(x=-110.723007, y=-49.174828, z=0.000000)",3.3526737689971924,101,1,1,9.796547705627193,9.11414353363216,21.465710889125827,0.55
106,-4.898135885163583,"Location(x=-113.147270, y=-61.500301, z=0.001761)","Location(x=-112.323921, y=-61.569828, z=0.000000)",3.0607285499572754,92,1,1,9.021057650083366,7.625200757523999,20.505496733650393,0.050000000000000044
107,-5.781155001218698,"Location(x=-109.203262, y=-40.757114, z=0.001626)","Location(x=-110.183708, y=-40.757618, z=0.000000)",4.911116361618042,148,1,1,12.853699892713081,17.54671535594389,21.937405017101142,0.75
108,-5.581014206617693,"Location(x=-110.068329, y=-51.238205, z=0.002651)","Location(x=-110.939636, y=-51.177860, z=0.000000)",2.9923202991485596,90,1,1,8.619819815024858,7.125846683513373,21.417462057105222,0.65
109,-5.688778149092567,"Location(x=-109.409546, y=-45.394917, z=0.002588)","Location(x=-110.404099, y=-45.352501, z=0.000000)",3.9872565269470215,120,1,1,11.68609464614162,12.95269271498546,22.125039140623326,0.65
110,-5.644240027241178,"Location(x=-109.489838, y=-46.584984, z=0.001176)","Location(x=-110.488785, y=-46.524971, z=0.000000)",3.785771131515503,114,1,1,11.179102147929093,11.7635183269158,20.68640500901668,0.6
111,-5.131621429831327,"Location(x=-109.126015, y=-42.062660, z=0.001064)","Location(x=-110.227409, y=-42.040901, z=0.000000)",4.675776481628418,141,1,2,12.532796415977101,16.298958759754896,21.369040611886096,0.15000000000000002
112,-5.244476021428909,"Location(x=-113.183136, y=-61.107555, z=0.001812)","Location(x=-112.286011, y=-61.173267, z=0.000000)",3.1266932487487793,94,1,1,9.251830087148983,8.01338151236996,20.493745256728456,0.3
113,-4.463636357621734,"Location(x=-113.117050, y=-61.069622, z=0.000907)","Location(x=-112.281502, y=-61.127846, z=0.000000)",3.161755323410034,95,1,1,9.217494632133386,8.04783292254433,21.294682007976604,0.45
114,-5.774800868677495,"Location(x=-109.403328, y=-44.967636, z=0.002575)","Location(x=-110.376595, y=-44.932709, z=0.000000)",4.0956504344940186,123,1,1,11.740231408862293,13.350841793697327,21.914691894900642,0.75
115,-5.499107845019581,"Location(x=-109.409561, y=-44.653271, z=0.001922)","Location(x=-110.357338, y=-44.624435, z=0.000000)",4.1142942905426025,124,1,1,11.979115194400718,13.682603592518717,20.494648165722236,0.5
116,-5.369869200671637,"Location(x=-109.191498, y=-26.780342, z=0.001562)","Location(x=-110.201385, y=-26.819889, z=0.000000)",7.420161724090576,224,1,1,15.18811674776728,31.499286133330315,20.428817756702813,0.3
117,-4.846167163529356,"Location(x=-109.617676, y=-48.034325, z=0.000606)","Location(x=-110.609894, y=-47.978420, z=0.000000)",3.556457996368408,107,1,1,10.46558199771096,10.324544473085552,21.991329972112723,0.20632923841476442
118,-4.8557710186023,"Location(x=-113.073494, y=-61.104359, z=0.001199)","Location(x=-112.284569, y=-61.158764, z=0.000000)",3.162289619445801,95,1,1,9.164189755983617,8.011021370999515,21.317154764630896,0.050000000000000044
119,-4.929388345530559,"Location(x=-113.137848, y=-60.976788, z=0.002799)","Location(x=-112.272217, y=-61.035416, z=0.000000)",3.1552891731262207,95,1,1,9.334876626712848,8.149658426642418,21.372175347978636,0.050000000000000044
120,-4.829335615039778,"Location(x=-113.210167, y=-63.084641, z=0.001406)","Location(x=-112.451134, y=-63.091640, z=0.000000)",2.7636451721191406,83,1,1,7.952862343719819,6.06276654265821,20.669988256929855,0.15000000000000002
121,-5.5396549567229805,"Location(x=-109.809410, y=-49.303432, z=0.000674)","Location(x=-110.729095, y=-49.235786, z=0.000000)",3.3648765087127686,101,1,1,9.733291602179255,9.048829984851182,21.654680199210585,0.55
122,-5.490741399921038,"Location(x=-109.501328, y=-44.838486, z=0.001091)","Location(x=-110.368942, y=-44.811810, z=0.000000)",4.178484678268433,126,1,1,11.593816192552199,13.487092622090131,21.837167108667092,0.55
123,-5.615100049567285,"Location(x=-109.195869, y=-26.239908, z=0.001023)","Location(x=-110.205383, y=-26.279453, z=0.000000)",7.515662908554077,227,1,5,15.264049672958574,31.99849363975227,21.06819220429893,0.55
124,-5.938897993846975,"Location(x=-109.087982, y=-20.641464, z=0.000710)","Location(x=-110.246788, y=-20.681900, z=0.000000)",8.497790813446045,257,1,4,15.848654286227996,37.596252945717424,20.465498103817563,0.75
