episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
640,-5.024470662277158,"Location(x=-109.287628, y=-20.281797, z=0.001370)","Location(x=-110.249451, y=-20.321068, z=0.000000)",13.72254204750061,257,1,1,16.009421634274872,3909.547324001789,21.774411662300075
641,-4.999320781794924,"Location(x=-109.211411, y=-38.991169, z=0.001833)","Location(x=-110.146507, y=-39.018505, z=0.000000)",8.309664011001587,156,1,1,13.377719475825355,1042.7642182409763,22.039412433592954
642,-4.967331072169049,"Location(x=-109.979813, y=-50.755535, z=0.001556)","Location(x=-110.884605, y=-50.697884, z=0.000000)",4.707414150238037,88,1,1,9.350418300830373,165.19194588065147,21.64119611497227
643,-4.907084277642755,"Location(x=-112.834770, y=-58.628864, z=-0.000247)","Location(x=-111.992409, y=-58.706707, z=0.000000)",5.573060512542725,104,1,1,10.914830200364012,301.36192563176155,21.981781590706323
644,-4.885533030353265,"Location(x=-109.347710, y=-34.110443, z=0.001450)","Location(x=-110.147186, y=-34.148727, z=0.000000)",9.684847831726074,180,1,1,14.47371094279873,1564.3721745610237,22.186253235521136
645,-5.034027830085227,"Location(x=-112.692528, y=-56.698383, z=0.001390)","Location(x=-111.715401, y=-56.831898, z=0.000000)",5.455641508102417,114,1,1,11.746247644749344,408.8516205102205,20.530767582345014
646,-5.099318191989263,"Location(x=-111.371208, y=-43.805523, z=0.001628)","Location(x=-110.315796, y=-43.909969, z=0.000000)",9.275869131088257,186,1,2,14.77853283597985,1723.7709751427174,21.03439847694331
647,-4.81563661240535,"Location(x=-113.188354, y=-62.805401, z=0.001276)","Location(x=-112.428703, y=-62.810379, z=0.000000)",4.2209203243255615,80,1,1,8.595986827284005,113.53272062540054,21.99668870004046
648,-5.010728493210035,"Location(x=-109.198837, y=-33.868584, z=0.001279)","Location(x=-110.148964, y=-33.907768, z=0.000000)",9.786159992218018,182,1,3,14.505148226629052,1602.274670764804,22.047765789382648
649,-5.253147654753223,"Location(x=-108.947540, y=-29.457590, z=0.001277)","Location(x=-110.181572, y=-29.498463, z=0.000000)",14.42593789100647,266,1,6,16.197624633240654,4270.299110382795,22.33586767517396
650,-4.986879650226007,"Location(x=-109.709961, y=-48.358910, z=-0.000749)","Location(x=-110.639481, y=-48.304108, z=0.000000)",5.4861533641815186,101,1,1,10.723561540652831,270.2712399661541,22.31710115560719
651,-4.898782795616183,"Location(x=-112.916176, y=-59.520706, z=0.000798)","Location(x=-112.112679, y=-59.619293, z=0.000000)",5.3456645011901855,100,1,1,10.363429009410392,259.7803454250097,21.17066463007442
