episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
194,-5.0971573535596,"Location(x=-109.184120, y=-42.313660, z=0.001494)","Location(x=-110.237473, y=-42.289589, z=0.000000)",4.473240375518799,134,1,2,12.971200791635301,682.106312841177,21.734832532489442
195,-5.033632456088852,"Location(x=-112.480942, y=-55.287170, z=0.002429)","Location(x=-111.506744, y=-55.426052, z=0.000000)",4.084984540939331,122,1,1,12.22286292145516,504.18843300640583,22.4008096909105
196,-4.898485697161985,"Location(x=-109.821815, y=-48.809692, z=0.000159)","Location(x=-110.681908, y=-48.754795, z=0.000000)",3.332371473312378,99,1,1,10.457443685140335,252.90135502815247,21.734785663746717
197,-4.834785848947538,"Location(x=-113.183998, y=-62.580471, z=0.003725)","Location(x=-112.410637, y=-62.585548, z=0.000000)",2.769354820251465,82,1,1,8.693052452797906,126.47887283563614,21.17274490755803
198,-5.0913058780502,"Location(x=-111.254021, y=-25.230747, z=0.001885)","Location(x=-110.212936, y=-25.258144, z=0.000000)",7.584342956542969,228,1,2,15.659261022350572,2929.1195055544376,20.989874913576234
199,-4.997995385034632,"Location(x=-109.206284, y=-38.835693, z=0.001230)","Location(x=-110.144440, y=-38.865208, z=0.000000)",5.144231081008911,154,1,1,13.689357155513392,1024.1909652799368,22.039022161845438
200,-5.120593425411055,"Location(x=-109.082169, y=-32.687572, z=0.001438)","Location(x=-110.157692, y=-32.727501, z=0.000000)",6.302777290344238,189,1,1,14.578833952788425,1773.270361930132,22.53984727428116
201,-5.207009021156442,"Location(x=-112.033943, y=-50.328621, z=0.001597)","Location(x=-110.856003, y=-50.441269, z=0.000000)",5.00477409362793,150,1,2,13.548486134716898,944.4223356246948,21.69390446268579
202,-5.024243797412587,"Location(x=-109.262985, y=-42.363583, z=0.000695)","Location(x=-110.239624, y=-42.340923, z=0.000000)",4.919890880584717,136,1,1,12.713017574924617,700.6171162426472,22.27694271154936
203,-5.194627620245661,"Location(x=-109.174072, y=-9.630651, z=0.001356)","Location(x=-110.328224, y=-9.671071, z=0.000000)",10.457074880599976,315,1,2,16.691698587925863,6390.539038345218,22.122265541273865
204,-4.996589220874919,"Location(x=-109.236786, y=-40.900215, z=0.002059)","Location(x=-110.187859, y=-40.899467, z=0.000000)",4.789702892303467,143,1,1,13.193416007456632,824.07622012496,22.256637119057547
205,-5.16343680080291,"Location(x=-109.167107, y=-12.892780, z=0.001382)","Location(x=-110.304092, y=-12.933097, z=0.000000)",9.880350589752197,298,1,2,16.589274928125995,5593.484072893858,22.408920877007855
206,-5.149349482332963,"Location(x=-111.354561, y=-21.416916, z=0.001346)","Location(x=-110.241150, y=-21.443886, z=0.000000)",8.473116397857666,250,1,2,15.843301056623277,3634.081588745117,22.057206169954945
207,-5.102867661226027,"Location(x=-109.063629, y=-37.046089, z=0.001789)","Location(x=-110.133377, y=-37.072216, z=0.000000)",5.445255517959595,163,1,1,14.080758061130563,1201.4968615472317,20.33921501267309
208,-5.202263600320345,"Location(x=-108.969521, y=-34.702717, z=0.001420)","Location(x=-110.142883, y=-34.742561, z=0.000000)",5.868374824523926,176,1,2,14.628647444833161,1495.2266720831394,22.575239826926033
209,-5.120072013194931,"Location(x=-109.045937, y=-38.699997, z=0.001813)","Location(x=-110.142502, y=-38.706852, z=0.000000)",5.146783113479614,154,1,2,13.768771145523269,1025.9635104089975,21.90761754123555
210,-4.987105846794597,"Location(x=-112.818047, y=-57.986977, z=0.000143)","Location(x=-111.899315, y=-58.060547, z=0.000000)",3.6017701625823975,107,1,1,11.266227965614851,330.03923588991165,22.561519549092573
211,-4.912938564451241,"Location(x=-111.080605, y=-20.715281, z=0.001280)","Location(x=-110.246323, y=-20.743904, z=0.000000)",8.447659015655518,254,1,5,16.149240779105185,3830.7917186915874,22.22257475847745
212,-5.062336876915128,"Location(x=-109.133278, y=-35.107357, z=0.000842)","Location(x=-110.140160, y=-35.145149, z=0.000000)",5.8071253299713135,174,1,1,14.420938573120775,1433.479757964611,21.3393115082472
213,-5.0015500000557624,"Location(x=-109.249199, y=-28.381327, z=0.001285)","Location(x=-110.189545, y=-28.420460, z=0.000000)",7.050191640853882,212,1,1,15.253603601358995,2411.337528899312,22.19836550690799
214,-4.934005417313738,"Location(x=-109.682144, y=-47.110619, z=0.000809)","Location(x=-110.533035, y=-47.081356, z=0.000000)",3.633875608444214,108,1,1,11.248793578938328,341.43876352906227,21.348029550431644
215,-5.026707963331098,"Location(x=-109.444672, y=-45.600765, z=0.001510)","Location(x=-110.417999, y=-45.556641, z=0.000000)",3.8874640464782715,116,1,1,11.898966370317922,434.8200544267893,21.849040358106866
