episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
99,-12.58186231609825,"Location(x=62.202660, y=215.835327, z=0.584070)","Location(x=62.181549, y=207.375946, z=0.460666)",21.926455974578857,278,1,4,15.979474695370685,4703.917815817054,22.049930304262173
100,-11.538735105420432,"Location(x=-154.608521, y=-65.535614, z=0.293277)","Location(x=-148.974136, y=-65.491669, z=0.253862)",33.3945951461792,369,1,13,17.111791796820327,9323.099535174668,22.19007521224732
101,-10.26226601109041,"Location(x=228.396866, y=-44.951767, z=0.042941)","Location(x=232.715317, y=-45.123688, z=0.000000)",40.51569128036499,409,1,11,17.107188073264158,11485.45599272917,22.09991411067097
102,-14.467694994675792,"Location(x=-94.384628, y=176.219437, z=0.155234)","Location(x=-86.071274, y=173.439713, z=0.000000)",23.263953685760498,249,1,17,15.786317119976395,3622.5088104549795,22.470946091180142
103,-9.01575265551871,"Location(x=-11.187027, y=-50.261620, z=0.071886)","Location(x=-6.245037, y=-50.139671, z=0.000000)",26.611482620239258,263,1,8,15.885750573519655,4135.577853515744,22.55601399510423
104,-7.61643663490312,"Location(x=246.170654, y=73.605431, z=0.038498)","Location(x=243.833221, y=73.548584, z=0.033356)",67.39381957054138,828,1,10,18.444854903055898,54470.93537182454,22.05278885271595
105,-19.931467984608116,"Location(x=-8.501504, y=222.665878, z=0.153744)","Location(x=-8.539212, y=207.552414, z=0.000000)",63.6567497253418,716,1,2,18.2611073923145,40334.613923985045,22.032422180215125
106,-8.288997403044327,"Location(x=25.775751, y=-11.647481, z=0.077876)","Location(x=25.169001, y=-8.456163, z=-0.002041)",17.224674463272095,185,1,0,14.42281696026831,1677.2356104729697,21.285892862201617
107,-11.246974522469078,"Location(x=-156.184067, y=64.873581, z=0.118209)","Location(x=-149.042053, y=64.877296, z=0.000000)",20.837154865264893,239,1,0,15.449505404873328,3237.017443387769,22.414341976394887
108,-10.559848729675025,"Location(x=33.110794, y=-144.069351, z=1.502224)","Location(x=32.971489, y=-137.565994, z=1.416592)",27.716917276382446,283,1,7,16.157888967182586,4905.420148804784,21.620660549963432
109,-12.629192845393032,"Location(x=121.230614, y=184.812424, z=1.893406)","Location(x=121.527756, y=193.227814, z=1.781817)",111.46155738830566,1139,1,44,18.714576034312188,96749.90754605923,22.01549379022499
110,-13.01793645003816,"Location(x=-65.634071, y=60.371414, z=0.929160)","Location(x=-74.200233, y=60.394775, z=0.791000)",24.682382345199585,225,1,8,15.269848805437753,2727.1262293527834,21.491512438341857
111,-8.381504843727953,"Location(x=28.619419, y=-11.215465, z=0.043949)","Location(x=28.497353, y=-8.145597, z=-0.010092)",22.574397325515747,239,1,2,15.593270803510952,3221.79087112844,22.125187030179415
112,-15.19656536532026,"Location(x=-19.132744, y=71.845787, z=0.187079)","Location(x=-9.888985, y=71.787292, z=0.000000)",73.62451934814453,661,1,12,18.07771147030305,33082.296143613756,22.520893395898387
113,-12.115021981841,"Location(x=142.731735, y=-47.831543, z=4.700110)","Location(x=149.008041, y=-47.722374, z=4.649563)",24.26916241645813,250,1,10,15.146445577584837,3447.04240422789,21.92435874309375
114,-11.030852176666436,"Location(x=-136.975479, y=140.041977, z=0.098407)","Location(x=-133.862946, y=134.017715, z=0.000000)",34.887863636016846,412,1,15,17.2281918626928,11933.742358618882,22.196659545486067
115,-13.32322079415972,"Location(x=-157.999069, y=73.729446, z=0.153925)","Location(x=-149.046677, y=73.734108, z=0.000000)",43.114444971084595,503,1,2,17.551080953706457,18431.221385304816,22.168798273582937
116,-10.365969078904893,"Location(x=-137.841797, y=65.120544, z=0.124085)","Location(x=-141.413193, y=60.285248, z=0.000000)",66.91732668876648,685,1,5,18.1922540515445,35512.26420916896,22.21606298566241
117,-12.599412866696023,"Location(x=93.595177, y=-212.614914, z=0.079119)","Location(x=93.420395, y=-205.659836, z=0.000000)",25.743618965148926,294,1,4,16.381824344566947,5369.117214890197,22.614241545296363
118,-12.265367856977013,"Location(x=87.944099, y=-30.924030, z=2.094230)","Location(x=81.566963, y=-31.149412, z=2.028374)",27.919556140899658,290,1,12,16.115482992994135,5135.721625134349,21.592629985548285
119,-20.55760461100895,"Location(x=-25.120239, y=-90.612221, z=-0.046115)","Location(x=-5.258433, y=-90.122108, z=0.000000)",37.365803956985474,421,0,17,17.214984733025346,12311.48375584837,22.097704120914948
120,-10.781447477915496,"Location(x=45.275227, y=-127.061920, z=3.950553)","Location(x=45.419548, y=-133.798508, z=3.876244)",20.36002278327942,216,1,8,14.95770763401821,2491.9488434458617,21.682252667864528
121,-6.614541327582134,"Location(x=79.216240, y=-2.270314, z=0.055927)","Location(x=79.239044, y=-3.796936, z=0.096680)",43.36221385002136,436,1,8,17.445066486279504,13640.600269194692,22.08983716054003
122,-12.642503183683914,"Location(x=-65.737343, y=26.537100, z=0.238229)","Location(x=-74.292519, y=26.558111, z=0.063810)",36.91585612297058,341,1,4,16.795643530853738,7598.103320476599,22.67304618885839
123,-20.50517245103275,"Location(x=-107.998940, y=108.703232, z=0.363771)","Location(x=-88.068680, y=108.648880, z=0.214882)",45.55469465255737,496,0,10,17.682303934883613,18044.064934855327,21.988568254280295
124,-9.908472400454745,"Location(x=-15.385683, y=140.937531, z=0.031088)","Location(x=-10.361910, y=138.608551, z=0.000000)",18.194573402404785,208,1,0,14.971947946562592,2293.791585460305,22.59860343573989
125,-12.874306527850514,"Location(x=92.676582, y=44.601292, z=0.145856)","Location(x=87.679893, y=51.936737, z=0.000000)",48.16892766952515,424,1,7,17.253591769670454,12614.225229513831,22.176005122354134
126,-12.233066617057522,"Location(x=95.965187, y=186.963440, z=1.346463)","Location(x=96.256149, y=193.290878, z=1.219558)",44.10751175880432,485,1,25,17.574487533928973,16846.774965420365,22.267132729995375
127,-9.434204582893262,"Location(x=9.321656, y=37.041561, z=0.060431)","Location(x=5.218314, y=36.591793, z=0.000000)",26.410890579223633,279,1,2,15.958415820612139,4654.405295457691,22.158497340610253
128,-6.936619936328684,"Location(x=-2.912479, y=167.639725, z=0.098977)","Location(x=-5.782292, y=167.657883, z=0.000000)",13.824487447738647,156,1,0,13.300389879275984,1036.6164316302165,22.274814091127634
129,-13.512309568209123,"Location(x=-97.842491, y=-128.716354, z=0.232122)","Location(x=-97.542419, y=-136.861191, z=0.155181)",115.7247965335846,1167,1,42,18.711536247696554,103827.12865844276,21.90633514860995
130,-7.018632516374464,"Location(x=166.360580, y=-199.812332, z=0.001417)","Location(x=166.359161, y=-197.399994, z=0.000000)",19.975265741348267,233,1,6,17.21357144701558,3605.127576202154,21.671481751295214
131,-17.94747038482037,"Location(x=-161.258957, y=-50.241341, z=0.239298)","Location(x=-148.982101, y=-50.192905, z=0.091859)",43.62409520149231,473,1,13,17.520819269327912,16019.28813594766,22.364824561521424
132,-10.439353849341035,"Location(x=-9.066053, y=-116.054741, z=0.076842)","Location(x=-4.621228, y=-115.945061, z=0.000000)",46.49852991104126,512,1,16,17.726037019682266,19370.834601437673,21.828414685554204
133,-8.791545121489555,"Location(x=121.140297, y=-186.136780, z=0.077383)","Location(x=121.261406, y=-190.955765, z=0.000000)",34.87368869781494,379,1,0,16.974884713898128,9761.707992857322,22.391369253088882
134,-11.671713151123921,"Location(x=-24.097504, y=142.156937, z=0.130852)","Location(x=-24.270411, y=134.518646, z=0.000000)",62.51608991622925,591,1,10,17.972774894668923,26543.753492578864,21.96878236662018
