episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
41,-9.133200712735475,"Location(x=13.984529, y=-97.151245, z=0.083490)","Location(x=8.922361, y=-97.276154, z=0.000000)",18.70465397834778,337,1,8,16.8175409544722,7543.898424297571,22.004048370967936
42,-8.982124684537698,"Location(x=222.043182, y=-9.289491, z=0.058155)","Location(x=221.981567, y=-5.165097, z=0.000000)",47.09915494918823,760,1,16,18.324524499165186,45033.400884684175,22.11018096908008
43,-8.817172055487223,"Location(x=6.260377, y=14.550634, z=0.102348)","Location(x=8.068021, y=18.308123, z=0.000000)",12.112770318984985,192,1,0,14.75443163287254,1888.450003977865,22.177005043466256
44,-11.17027186840863,"Location(x=92.844635, y=-146.382675, z=7.871406)","Location(x=85.648560, y=-146.637009, z=7.739347)",22.439932823181152,424,1,8,17.363684348682824,12696.668254915625,22.354915071936457
45,-12.363003615396087,"Location(x=-10.461487, y=-185.511383, z=0.151517)","Location(x=-2.908665, y=-185.347229, z=0.000000)",25.531296014785767,418,1,8,17.2237404531848,12122.629033673555,22.17931088697977
46,-7.60267017855074,"Location(x=-91.483925, y=145.172775, z=0.000783)","Location(x=-88.641846, y=145.162247, z=0.000000)",21.22516655921936,396,1,4,17.20643550465537,10784.38111468777,22.7718292759701
47,-14.10689879597211,"Location(x=81.343430, y=185.035461, z=1.012714)","Location(x=81.640213, y=193.327347, z=0.894373)",30.371117115020752,539,1,23,17.81885568818189,21632.549736484885,22.057596424456868
48,-16.053277981056276,"Location(x=256.220062, y=14.268025, z=0.151474)","Location(x=245.281464, y=14.001991, z=0.000000)",15.065616846084595,310,1,0,16.33421154449058,6074.789943549782,21.990409002127283
49,-12.923704341106752,"Location(x=19.659971, y=216.003998, z=0.155431)","Location(x=19.638710, y=207.482101, z=0.000000)",25.522293090820312,501,1,2,17.60058683928275,18148.403281968087,22.359213643067644
50,-20.448442987558586,"Location(x=-157.267502, y=140.216583, z=0.149600)","Location(x=-141.772537, y=127.673981, z=0.000000)",18.587113857269287,363,0,11,17.015164582530097,8899.476188462228,22.627206257239628
51,-16.09671929180782,"Location(x=-63.931614, y=74.933098, z=0.865217)","Location(x=-74.160507, y=74.960991, z=0.793837)",46.64385199546814,795,1,19,18.46462194984804,49478.55592338741,22.440048483386185
52,-8.036571237032708,"Location(x=-92.269180, y=48.990982, z=0.593231)","Location(x=-88.231415, y=48.979969, z=0.554329)",11.327619314193726,204,1,4,14.954530790047706,2174.112435963005,21.358720697915945
53,-13.228813313098925,"Location(x=-94.980659, y=174.810364, z=0.154877)","Location(x=-86.377701, y=172.444824, z=0.000000)",19.3752338886261,389,1,9,17.27001318243345,10585.890363924205,22.469324061759423
54,-7.99770184125423,"Location(x=55.252117, y=-0.253542, z=0.151176)","Location(x=55.310383, y=-4.154372, z=0.031775)",20.05240559577942,297,1,3,16.29560621938349,5513.986687891185,22.220228017841322
55,-19.566700296248907,"Location(x=5.838905, y=227.360703, z=0.153701)","Location(x=5.789392, y=207.516647, z=0.000000)",20.642264127731323,423,0,0,17.274888664364376,12554.265134830028,22.212751787634403
56,-10.993529085175478,"Location(x=55.948460, y=-144.076324, z=6.151727)","Location(x=55.798512, y=-137.076965, z=6.105323)",22.174456357955933,355,1,6,17.00481878036795,8442.470265127718,22.379252454106865
57,-9.068162368979614,"Location(x=-1.165432, y=-15.720162, z=0.083894)","Location(x=-1.193628, y=-19.553209, z=0.000000)",25.467917680740356,404,1,12,17.091832986907036,11399.456136051565,22.13875724466415
58,-9.6917344904054,"Location(x=-68.864670, y=-67.251785, z=-0.680602)","Location(x=-74.548317, y=-67.236290, z=-0.821623)",32.90305852890015,560,1,5,17.959602378102105,23917.6008663252,22.17956248512586
59,-13.890910893316347,"Location(x=-158.767365, y=66.521873, z=0.146758)","Location(x=-149.042923, y=66.526932, z=0.000000)",34.950695276260376,624,1,1,18.0582232584384,29861.517817929387,22.034362389385723
60,-10.281973988740607,"Location(x=227.719162, y=-26.308794, z=0.059347)","Location(x=232.255035, y=-26.198471, z=0.000000)",35.45868134498596,583,1,16,18.006768608767597,25394.256469961256,22.62149972415815
61,-12.712746225663386,"Location(x=74.512550, y=-144.377167, z=8.149143)","Location(x=80.093018, y=-139.680908, z=8.283777)",22.33248209953308,418,1,6,17.202210615735687,12127.624599024653,22.423073515625504
62,-10.334034840459452,"Location(x=20.397394, y=140.647125, z=0.084049)","Location(x=20.307289, y=134.302597, z=0.000000)",24.99385356903076,423,1,4,17.38987183260821,12776.133356317878,22.343308220857708
63,-10.238056362013578,"Location(x=251.812302, y=-0.963297, z=0.133393)","Location(x=245.649078, y=-1.113191, z=0.000000)",41.637418270111084,706,1,11,18.231432397400514,38843.369558323175,22.03833145088292
64,-10.715843507483317,"Location(x=159.947083, y=-131.469162, z=8.074983)","Location(x=153.967072, y=-131.573166, z=8.000000)",23.493432998657227,422,1,10,17.26319197209436,12409.39383726567,22.09965646717397
65,-11.898998632320142,"Location(x=-41.315819, y=-189.051224, z=0.134825)","Location(x=-41.330692, y=-195.041733, z=0.000000)",34.53376531600952,584,1,12,17.930563863430816,25603.508590102196,22.508838844079172
66,-9.51083300054638,"Location(x=-15.399965, y=71.257217, z=0.047721)","Location(x=-9.892559, y=71.222366, z=0.000000)",14.380827188491821,256,1,2,15.970190389543374,3919.8890075162053,21.913059364046482
67,-9.749218627315495,"Location(x=2.855205, y=-212.742859, z=0.080032)","Location(x=2.734476, y=-207.938766, z=0.000000)",18.25042724609375,362,1,0,16.83188797437039,8780.515005134046,21.97636159917724
68,-12.31467379101078,"Location(x=-95.268082, y=-108.045395, z=-0.186271)","Location(x=-88.659714, y=-108.063416, z=-0.333974)",33.32828187942505,581,1,23,17.9795033989097,25153.916495643556,22.41760380015166
69,-13.278027443943053,"Location(x=181.693558, y=71.611130, z=0.158390)","Location(x=181.669754, y=62.359646, z=0.000000)",25.676187992095947,463,1,6,17.526899046828795,15442.859971206635,21.37901867028162
70,-9.921365273276583,"Location(x=8.129636, y=-212.725616, z=0.087586)","Location(x=8.006012, y=-207.806290, z=0.000000)",50.49589967727661,918,1,19,18.58863058676593,67312.96405426413,22.302797190428002
71,-8.055911738912338,"Location(x=-92.351784, y=-62.005276, z=-0.725817)","Location(x=-88.534134, y=-62.015690, z=-0.752440)",15.533862829208374,228,1,8,15.900106305036244,2944.037543900311,22.24840430471299
72,-14.481954785771492,"Location(x=-34.608772, y=122.779175, z=0.156678)","Location(x=-34.417068, y=131.247421, z=0.000000)",38.09490609169006,533,1,4,17.829423754469904,21342.41769688949,22.334047193415252
73,-14.744827836793412,"Location(x=-159.758026, y=-7.685432, z=0.151078)","Location(x=-149.004257, y=-7.679827, z=0.000000)",25.929897785186768,413,1,10,17.426376141734018,12005.225420176983,22.096675600675432
74,-6.798698912024109,"Location(x=64.298531, y=-1.242824, z=0.078003)","Location(x=64.340004, y=-4.019492, z=0.056267)",28.883567333221436,403,1,3,17.081796857030415,11109.099076699466,22.26599220243375
75,-8.75450448172949,"Location(x=-2.125771, y=-15.834257, z=0.087048)","Location(x=-2.540654, y=-19.456999, z=0.000000)",15.99571943283081,243,1,2,15.469475980089095,3353.8210256174207,21.950218858595623
76,-10.26910074770008,"Location(x=61.122784, y=-12.052649, z=0.044786)","Location(x=61.055801, y=-7.568940, z=0.047217)",22.710710287094116,361,1,16,16.988439339682692,8867.327270403504,22.125074696102956
77,-6.635989978726569,"Location(x=-23.830580, y=10.837591, z=0.034097)","Location(x=-21.939381, y=9.823748, z=0.000000)",33.94890904426575,517,1,2,17.666706704396585,19476.251203007996,22.63039327302803
78,-8.849306767666356,"Location(x=12.365149, y=-8.345700, z=0.113921)","Location(x=15.851992, y=-10.804545, z=0.000000)",11.83487868309021,178,1,0,14.258366010042378,1521.9134636186063,22.095885025645224
79,-8.838635257137376,"Location(x=-68.765648, y=-169.657608, z=0.070989)","Location(x=-73.546585, y=-169.771820, z=0.000000)",30.606123447418213,548,1,12,18.03375018940009,22431.496158897877,22.56723181326911
80,-14.882033487013159,"Location(x=214.805618, y=19.035496, z=0.152458)","Location(x=214.944595, y=9.731462, z=0.000000)",47.6077663898468,683,1,16,18.203672922132128,36219.820187076926,21.995799077072682
81,-7.270645096647057,"Location(x=-80.751518, y=189.894638, z=0.001384)","Location(x=-78.488785, y=188.489532, z=0.000000)",31.978169918060303,578,1,32,18.011877300157607,25089.110032256693,22.838019239643064
82,-9.49558820834325,"Location(x=-69.106247, y=-87.424629, z=-0.663483)","Location(x=-74.603340, y=-87.409630, z=-0.779949)",47.6830849647522,764,1,6,18.39396189719159,46304.8475381434,21.9089817357397
83,-14.583088340782085,"Location(x=-63.679241, y=80.042549, z=0.839059)","Location(x=-74.146576, y=80.071098, z=0.716576)",20.876320838928223,278,1,4,15.970742286231983,4677.696883354336,22.076538542452827
84,-8.664860936833422,"Location(x=-80.119644, y=191.242218, z=0.001269)","Location(x=-77.746872, y=189.493210, z=0.000000)",24.53458523750305,422,1,12,17.29265584873898,12496.237488050014,22.169239880488405
