episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed,throttle_diff
306,-5.350917757786307,"Location(x=-109.842888, y=-49.863091, z=0.001005)","Location(x=-110.785393, y=-49.785145, z=0.000000)",5.273610353469849,159,0,0,13.345370063557958,19.589389263652265,21.964520966285967,0.35
307,-5.711159763476073,"Location(x=-110.075714, y=-51.456448, z=0.002805)","Location(x=-110.964638, y=-51.390503, z=0.000000)",2.8313868045806885,85,0,0,8.824188418359304,6.894588987808675,21.70759458892023,0.75
308,-4.818807437952889,"Location(x=-113.065445, y=-59.758308, z=0.000347)","Location(x=-112.144569, y=-59.880470, z=0.000000)",3.2971153259277344,99,0,0,10.254748846834476,9.34865783341229,21.235910493890394,-0.16347649892171223
309,-5.348616274267935,"Location(x=-109.668259, y=-47.070992, z=-0.000259)","Location(x=-110.529755, y=-47.041317, z=0.000000)",3.623558759689331,109,0,0,11.227207026427168,11.256576574407518,22.591725307134283,0.4166666666666667
310,-5.61213416002447,"Location(x=-113.080185, y=-60.511021, z=0.000553)","Location(x=-112.221809, y=-60.555290, z=0.000000)",3.1309292316436768,94,0,0,9.92536127152716,8.593359211459756,20.67508884890741,0.6833333333333333
311,-5.372007499310531,"Location(x=-109.504822, y=-45.423111, z=0.000743)","Location(x=-110.406342, y=-45.385906, z=0.000000)",3.954836845397949,119,0,0,11.764945459489482,12.9079993898049,22.136466618090168,0.4166666666666667
312,-5.731982881639804,"Location(x=-109.498779, y=-45.692940, z=0.002518)","Location(x=-110.424507, y=-45.650352, z=0.000000)",3.850957155227661,116,0,0,11.80258165263764,12.63407652778551,21.579065269170272,0.75
313,-4.894327686432542,"Location(x=-109.826820, y=-49.809082, z=0.000496)","Location(x=-110.779724, y=-49.730957, z=0.000000)",3.1609435081481934,95,0,0,9.78092651205511,8.546749382745475,21.140562553649097,-0.1166666666666667
314,-4.724584733206967,"Location(x=-113.106308, y=-59.911728, z=0.000336)","Location(x=-112.163170, y=-60.037186, z=0.000000)",3.227907657623291,97,0,0,10.293836798333635,9.198820928111672,21.84938207385339,-0.25
315,-4.969358510749985,"Location(x=-112.919823, y=-58.155033, z=-0.000194)","Location(x=-111.925987, y=-58.241997, z=0.000000)",3.556095838546753,107,0,0,11.099908715205792,10.937972924672067,22.119352983306165,-0.06666666666666667
316,-5.45424837050587,"Location(x=-109.295197, y=-43.439121, z=0.000525)","Location(x=-110.290039, y=-43.425053, z=0.000000)",4.255226373672485,128,0,0,12.590808379031698,14.887429971247911,22.541717140377084,0.4166666666666667
317,-5.50722877771711,"Location(x=-110.135460, y=-51.233860, z=0.002468)","Location(x=-110.940178, y=-51.182507, z=0.000000)",2.8674228191375732,86,0,0,8.981208071665554,7.099770416505635,21.41292568510408,0.6166666666666667
318,-5.728393220676693,"Location(x=-112.519600, y=-55.361832, z=0.001574)","Location(x=-111.518166, y=-55.503937, z=0.000000)",4.118073225021362,124,0,0,11.976562778132807,13.718355101533234,22.07532584709303,0.6833333333333333
319,-5.208716533044643,"Location(x=-109.977814, y=-50.325649, z=0.000905)","Location(x=-110.834915, y=-50.248871, z=0.000000)",3.0598816871643066,92,0,0,9.484216148220689,8.016423617955297,21.476150388872583,0.2833333333333333
320,-4.851088139141054,"Location(x=-109.854927, y=-48.547352, z=-0.000407)","Location(x=-110.657860, y=-48.501595, z=0.000000)",3.327585220336914,100,0,0,10.648405972248415,9.79083422711119,22.466318103569638,-0.050000000000000044
321,-5.520760658640999,"Location(x=-109.759033, y=-46.691917, z=0.001435)","Location(x=-110.500771, y=-46.678947, z=0.000000)",5.702393293380737,172,0,0,14.310530433271174,22.652066811919212,21.95450575000968,0.6833333333333333
322,-5.762781102238073,"Location(x=-109.555565, y=-46.815922, z=0.001171)","Location(x=-110.508850, y=-46.781433, z=0.000000)",5.700270652770996,172,0,0,14.173569134635835,22.511299561243504,21.886056583454717,0.75
323,-5.514592494678704,"Location(x=-109.658096, y=-49.221558, z=0.001166)","Location(x=-110.719727, y=-49.141891, z=0.000000)",5.345094919204712,161,0,0,13.559030383350219,20.15646960120648,22.391241451274354,0.4166666666666667
324,-4.713238551181783,"Location(x=-113.089920, y=-60.799175, z=0.000931)","Location(x=-112.253159, y=-60.849625, z=0.000000)",3.094613552093506,93,0,0,9.705585269782675,8.307074850425124,21.192576160194008,-0.18333333333333335
325,-5.2812785779463045,"Location(x=-109.440483, y=-45.324966, z=0.003873)","Location(x=-110.399620, y=-45.285706, z=0.000000)",3.953279733657837,119,0,0,11.84754266140353,13.010762261692435,22.042591434442826,0.2833333333333333
326,-5.672076432985566,"Location(x=-110.243370, y=-53.882915, z=0.000543)","Location(x=-111.269775, y=-53.764462, z=0.000000)",5.289870500564575,135,0,0,12.385842547829528,15.431139832828194,22.116453265085433,0.6166666666666667
327,-5.400354288543287,"Location(x=-109.830147, y=-49.567558, z=0.000866)","Location(x=-110.755394, y=-49.495537, z=0.000000)",3.1615664958953857,95,0,0,10.054884911546361,8.780486398842186,21.007715440991323,0.4166666666666667
328,-4.375085134311629,"Location(x=-109.887329, y=-49.590336, z=0.000073)","Location(x=-110.758209, y=-49.523045, z=0.000000)",3.1640093326568604,95,0,0,10.029573503399108,8.751055611297488,21.70509862307279,-0.5779304534196854
329,-3.996848423373616,"Location(x=-113.021202, y=-59.362045, z=-0.000829)","Location(x=-112.094376, y=-59.473431, z=0.000000)",3.326970100402832,100,0,0,10.58175804458066,9.737454927992076,22.42002210055901,-1.0
330,-5.074846105978194,"Location(x=-109.957253, y=-50.184517, z=0.001008)","Location(x=-110.819817, y=-50.109303, z=0.000000)",3.0609607696533203,92,0,0,9.643716591201816,8.159454280044883,21.098942988774994,0.15000000000000002
331,-5.417218006814983,"Location(x=-113.082260, y=-61.139885, z=0.001269)","Location(x=-112.288231, y=-61.195854, z=0.000000)",3.0289394855499268,91,0,0,9.525797654799213,7.9747112058103085,21.66525260816257,0.55
332,-5.687402424372282,"Location(x=-109.564674, y=-45.772743, z=0.001080)","Location(x=-110.430275, y=-45.732632, z=0.000000)",5.933173179626465,179,0,0,14.317829136971023,23.684730573091656,22.234270710836096,0.75
333,-4.8250123398128295,"Location(x=-109.903618, y=-49.839695, z=-0.000091)","Location(x=-110.783592, y=-49.767914, z=0.000000)",3.1260952949523926,94,0,0,9.856461388528793,8.513884718064219,21.889486433469486,-0.1166666666666667
334,-5.597229098481089,"Location(x=-109.751091, y=-48.642654, z=-0.000573)","Location(x=-110.665733, y=-48.585110, z=0.000000)",3.329158067703247,100,0,0,10.550234270136825,9.701994458213449,22.45015479216278,0.6166666666666667
335,-4.981761826825733,"Location(x=-109.790001, y=-46.816200, z=0.001931)","Location(x=-110.510597, y=-46.803375, z=0.000000)",5.701780319213867,172,0,0,14.24762128106208,22.640352520160377,21.232941113055496,0.15000000000000002
336,-5.001019649281402,"Location(x=-109.236237, y=-42.573769, z=0.002042)","Location(x=-110.248444, y=-42.547058, z=0.000000)",6.461853742599487,195,0,0,14.889123975786811,26.806097524240613,22.00962928104242,-0.050000000000000044
337,-5.478096840855879,"Location(x=-109.718613, y=-49.413757, z=0.000627)","Location(x=-110.739090, y=-49.335117, z=0.000000)",3.231232166290283,97,0,0,10.026146109295619,8.954254503827542,21.716739513654872,0.4166666666666667
338,-5.3483158590356155,"Location(x=-109.809097, y=-48.729584, z=0.001233)","Location(x=-110.674301, y=-48.675377, z=0.000000)",3.330678701400757,100,0,0,10.446460893605344,9.609438074287027,21.43056279613695,0.4166666666666667
339,-5.377242795515575,"Location(x=-109.379578, y=-40.739197, z=0.001383)","Location(x=-110.183342, y=-40.744869, z=0.000000)",4.778602838516235,144,0,0,13.200753165048951,17.583141462877393,22.17900079274878,0.48333333333333334
340,-5.628323431375518,"Location(x=-109.643433, y=-46.825111, z=0.000867)","Location(x=-110.510216, y=-46.798546, z=0.000000)",3.6580872535705566,110,0,0,11.353636259694134,11.501980420202017,20.52468840656851,0.6833333333333333
341,-5.096954602864337,"Location(x=-109.583679, y=-47.183441, z=0.000662)","Location(x=-110.538132, y=-47.143471, z=0.000000)",3.6226019859313965,109,0,0,11.106372161372539,11.16026709228754,22.055223613894217,0.08333333333333337
342,-5.205041499230506,"Location(x=-109.434090, y=-43.035072, z=0.000729)","Location(x=-110.270836, y=-43.036434, z=0.000000)",4.382991313934326,132,0,0,12.537987732826215,15.277429555077106,22.18500744236995,0.2833333333333333
343,-5.6933443295594515,"Location(x=-110.106094, y=-51.505409, z=0.003255)","Location(x=-110.970757, y=-51.441998, z=0.000000)",2.8313004970550537,85,0,0,8.776815714523744,6.844199432525784,21.355579067865687,0.75
344,-4.796805229743053,"Location(x=-109.405106, y=-45.510906, z=0.003820)","Location(x=-110.411789, y=-45.466072, z=0.000000)",3.919841766357422,118,0,0,11.80278181475608,12.83546840166673,22.067680916131057,-0.25
345,-4.802588516129032,"Location(x=-113.059341, y=-59.021320, z=0.002319)","Location(x=-112.050468, y=-59.134293, z=0.000000)",3.4246814250946045,103,0,0,10.634400787691618,10.083795946091413,21.61942909514283,-0.25
346,-4.820526844708507,"Location(x=-109.872383, y=-48.285313, z=-0.000049)","Location(x=-110.634239, y=-48.247200, z=0.000000)",5.40486478805542,163,0,0,14.008204205533264,21.078242023475468,22.183773370273506,-0.047639252742131544
347,-5.294789110803228,"Location(x=-109.752266, y=-49.003105, z=0.000749)","Location(x=-110.699577, y=-48.937263, z=0.000000)",3.3251938819885254,100,0,0,10.154504853697347,9.348440049681813,21.819140923350105,0.2833333333333333
348,-5.505496129918383,"Location(x=-109.463142, y=-45.864712, z=0.000695)","Location(x=-110.436234, y=-45.816765, z=0.000000)",3.888655424118042,117,0,0,11.545712787079422,12.47133725695312,22.346032498941504,0.48333333333333334
349,-5.374547546546579,"Location(x=-110.057320, y=-51.463711, z=0.003364)","Location(x=-110.965187, y=-51.395119, z=0.000000)",2.8332369327545166,85,0,0,8.827183276681875,6.893385631032288,21.675422180281796,0.4166666666666667
350,-5.295297238689692,"Location(x=-109.994286, y=-50.307186, z=0.000635)","Location(x=-110.833115, y=-50.232384, z=0.000000)",3.0633645057678223,92,0,0,9.483171880838501,8.031399487983435,21.43613876685174,0.4166666666666667
351,-5.4658898663890465,"Location(x=-109.378189, y=-42.158169, z=0.000869)","Location(x=-110.231438, y=-42.141922, z=0.000000)",6.528885364532471,197,0,0,14.976320839496083,27.2600967772305,21.376385175350332,0.55
352,-5.3058046807323045,"Location(x=-109.391533, y=-40.860260, z=0.001351)","Location(x=-110.186821, y=-40.864422, z=0.000000)",6.735217809677124,203,0,0,15.150939979243047,28.560430511832237,22.134600496311418,0.4166666666666667
353,-5.471070956396455,"Location(x=-109.169662, y=-40.244663, z=0.001795)","Location(x=-110.170280, y=-40.252010, z=0.000000)",6.892286539077759,208,0,0,15.146089959613693,29.115654065273702,21.88866249361043,0.4166666666666667
354,-5.416963413439554,"Location(x=-109.632904, y=-44.300255, z=0.001749)","Location(x=-110.337425, y=-44.291229, z=0.000000)",6.163426160812378,186,0,0,14.648406207139057,25.141305888071656,21.19634699357224,0.6166666666666667
355,-5.571331424940746,"Location(x=-109.790703, y=-48.343632, z=0.001925)","Location(x=-110.638794, y=-48.296638, z=0.000000)",3.393026113510132,102,0,0,10.63017559555115,9.989499602466822,20.690243027294336,0.6833333333333333
356,-5.285564507800627,"Location(x=-110.215141, y=-51.631294, z=0.003325)","Location(x=-110.987068, y=-51.578445, z=0.000000)",2.8038599491119385,84,0,0,8.691469019862671,6.704489957075566,21.431867077588358,0.4166666666666667
357,-4.947359022357456,"Location(x=-109.811462, y=-48.844742, z=0.000686)","Location(x=-110.685112, y=-48.788067, z=0.000000)",3.293354034423828,99,0,0,10.424194743573914,9.49229355994612,21.37387563021779,0.01666666666666672
358,-5.087288665083693,"Location(x=-109.838112, y=-49.133781, z=0.000448)","Location(x=-110.712883, y=-49.072792, z=0.000000)",3.296720027923584,99,0,0,10.08249497234047,9.201823767274618,21.843952202313165,0.15000000000000002
359,-4.817558903423976,"Location(x=-109.290131, y=-29.190819, z=0.001346)","Location(x=-110.183563, y=-29.229673, z=0.000000)",8.883124828338623,268,0,0,16.20090165442656,40.09952585864812,22.530901483129785,-0.1166666666666667
360,-5.295649488988317,"Location(x=-109.306290, y=-40.109310, z=0.000762)","Location(x=-110.167183, y=-40.122498, z=0.000000)",6.891901016235352,208,0,0,15.217771815554395,29.249054368119687,21.83868312942785,0.35
361,-5.494076145718691,"Location(x=-109.314919, y=-44.506287, z=0.001473)","Location(x=-110.348251, y=-44.474415, z=0.000000)",6.037554740905762,182,0,0,14.681225037740402,24.823163693770766,22.081430852732694,0.4166666666666667
362,-5.765147881072715,"Location(x=-110.451714, y=-55.414032, z=0.001005)","Location(x=-111.485489, y=-55.280647, z=0.000000)",4.117947101593018,124,0,0,12.133138103192348,13.875773316249251,21.997358082424714,0.6833333333333333
363,-5.485819626853646,"Location(x=-109.589333, y=-46.866146, z=0.000462)","Location(x=-110.513016, y=-46.833683, z=0.000000)",3.6577155590057373,110,0,0,11.320491651555693,11.471512609161437,22.155287333697597,0.48333333333333334
364,-5.071241886937229,"Location(x=-109.514801, y=-45.245926, z=0.003116)","Location(x=-110.394768, y=-45.212593, z=0.000000)",3.9517531394958496,119,0,0,11.927662430935262,13.085140305105597,22.362310036842516,0.15000000000000002
365,-5.069133294696472,"Location(x=-110.138794, y=-52.844543, z=0.001393)","Location(x=-111.132889, y=-52.744022, z=0.000000)",5.4908740520477295,137,0,0,13.042088631213662,16.561405235435814,22.285880222162515,0.01666666666666672
366,-4.976202797172471,"Location(x=-113.028595, y=-59.067646, z=0.001165)","Location(x=-112.056084, y=-59.176838, z=0.000000)",3.3875765800476074,102,0,0,10.675032780810321,10.040403617545962,21.301583110451233,-0.050000000000000044
367,-4.6678163501972545,"Location(x=-110.017365, y=-50.565117, z=0.001278)","Location(x=-110.860962, y=-50.486080, z=0.000000)",2.9960741996765137,90,0,0,9.387675824097817,7.770030802115798,21.258258432850567,-0.25
368,-5.242292921186564,"Location(x=-109.522964, y=-40.363091, z=0.001166)","Location(x=-110.173431, y=-40.378464, z=0.000000)",6.889918565750122,208,0,0,15.108916753147914,29.03965670801699,22.096774849807648,0.48333333333333334
369,-4.861506106517085,"Location(x=-109.533287, y=-45.982014, z=0.000590)","Location(x=-110.444794, y=-45.936081, z=0.000000)",3.8551137447357178,116,0,0,11.55742279879128,12.363800169434398,22.12524571543565,-0.1166666666666667
370,-5.912511311442644,"Location(x=-109.354645, y=-47.441513, z=0.001337)","Location(x=-110.557411, y=-47.374645, z=0.000000)",5.505866050720215,166,0,0,14.184959911322867,21.888699617236853,22.36499511039605,0.6833333333333333
371,-4.984857279613258,"Location(x=-109.636215, y=-46.153339, z=0.001620)","Location(x=-110.457512, y=-46.110355, z=0.000000)",3.7881672382354736,114,0,0,11.564188549149414,12.169772889465094,20.56812588611507,0.15000000000000002
372,-5.312031936887009,"Location(x=-109.346207, y=-39.816864, z=0.000359)","Location(x=-110.160820, y=-39.835567, z=0.000000)",5.075917720794678,153,0,0,13.104118129491034,18.51385852601379,22.297049761308823,0.4166666666666667
373,-4.961829936471262,"Location(x=-109.894089, y=-49.188221, z=0.000971)","Location(x=-110.718658, y=-49.131111, z=0.000000)",3.22796893119812,97,0,0,10.246416260477705,9.148341227788478,20.850112341986858,0.08333333333333337
374,-4.8135667337083,"Location(x=-109.482704, y=-44.671482, z=0.000970)","Location(x=-110.358704, y=-44.646717, z=0.000000)",4.017474174499512,121,0,0,12.201818143905564,13.655756948981434,21.984549348256365,-0.050000000000000044
375,-5.141590403997169,"Location(x=-110.213570, y=-51.558022, z=0.003173)","Location(x=-110.978523, y=-51.507191, z=0.000000)",2.8443455696105957,85,0,0,8.687198028313208,6.781045606825501,21.9522804605656,0.2833333333333333
376,-5.19345680011307,"Location(x=-109.659157, y=-44.157894, z=0.001412)","Location(x=-110.329445, y=-44.153000, z=0.000000)",6.201683044433594,187,0,0,14.725793997210697,25.268210503272712,22.533259581105806,0.4166666666666667
377,-5.218460811700057,"Location(x=-112.630417, y=-55.841518, z=0.001222)","Location(x=-111.589340, y=-55.986454, z=0.000000)",3.952932596206665,119,0,0,12.042729128429409,13.241983008570969,22.019342771724432,0.15000000000000002
378,-5.136282116758702,"Location(x=-109.939789, y=-49.956379, z=0.000869)","Location(x=-110.795914, y=-49.885109, z=0.000000)",3.127490997314453,94,0,0,9.708980104092626,8.394353258423507,21.17058522600283,0.21666666666666667
379,-5.281395837625529,"Location(x=-110.072495, y=-50.685364, z=0.000927)","Location(x=-110.878334, y=-50.642025, z=0.000000)",5.075704574584961,153,0,0,13.208299314798882,18.700230426620692,21.91520263950734,0.4166666666666667
380,-4.621870785130016,"Location(x=-109.546005, y=-41.466763, z=0.001368)","Location(x=-110.206116, y=-41.465916, z=0.000000)",6.5935633182525635,199,0,0,15.080282035519616,27.867960663046688,22.39728267531664,-0.1166666666666667
381,-5.318717276866571,"Location(x=-109.416626, y=-42.330757, z=0.001102)","Location(x=-110.238449, y=-42.312878, z=0.000000)",6.4948413372039795,196,0,0,14.956929445615211,27.05269201286137,20.589613114879203,0.4166666666666667
382,-5.460852182785482,"Location(x=-113.004234, y=-58.699352, z=-0.000200)","Location(x=-112.005524, y=-58.801403, z=0.000000)",3.478818416595459,104,0,0,10.82388159315769,10.37517072679475,22.03029581591101,0.4166666666666667
383,-5.004778408501982,"Location(x=-110.737457, y=-57.650223, z=0.001584)","Location(x=-111.807564, y=-57.446609, z=0.000000)",3.693530559539795,111,0,0,11.336856664316848,11.611131507437676,20.484341389969295,-0.1166666666666667
384,-5.01271628534768,"Location(x=-110.277214, y=-52.163540, z=0.003467)","Location(x=-111.051193, y=-52.102558, z=0.000000)",2.7012925148010254,81,0,0,8.302132529452999,6.169614652870223,21.666988070561906,0.15000000000000002
385,-5.243143554771142,"Location(x=-110.202232, y=-53.218914, z=0.000725)","Location(x=-111.181725, y=-53.115063, z=0.000000)",4.5132880210876465,136,0,0,12.828424299632884,16.0983721842058,22.037299370535735,0.21666666666666667
386,-5.034946345602288,"Location(x=-109.767403, y=-46.396633, z=0.001419)","Location(x=-110.475929, y=-46.356915, z=0.000000)",5.806704044342041,175,0,0,14.277713441212194,23.06164561631158,21.98206415886323,0.21666666666666667
387,-5.537635024711262,"Location(x=-109.482353, y=-42.311871, z=0.001339)","Location(x=-110.237747, y=-42.296112, z=0.000000)",6.596651315689087,199,0,0,14.7845141331972,27.069226552266628,22.09133385963488,0.6833333333333333
388,-5.260795786807865,"Location(x=-109.828415, y=-48.448704, z=0.001989)","Location(x=-110.648621, y=-48.402775, z=0.000000)",3.4001619815826416,102,0,0,10.525291975522137,9.878319441340864,21.283078479651973,0.35
389,-5.637534971845797,"Location(x=-109.909927, y=-49.434345, z=0.000639)","Location(x=-110.742905, y=-49.372860, z=0.000000)",3.2266147136688232,97,0,0,9.961207651518604,8.906145499553531,21.35178396966748,0.75
390,-4.841342618777661,"Location(x=-113.189774, y=-62.175678, z=0.002454)","Location(x=-112.377289, y=-62.178509, z=0.000000)",2.833192825317383,85,0,0,8.891109571363561,6.953692098148167,20.684907802174465,0.01666666666666672
391,-4.559309407638559,"Location(x=-109.878983, y=-47.537148, z=0.001467)","Location(x=-110.569473, y=-47.516582, z=0.000000)",5.571390390396118,168,0,0,14.086794786545243,21.893463278654963,20.415863267218278,-0.25
392,-5.586878953873659,"Location(x=-109.861092, y=-48.683056, z=0.001356)","Location(x=-110.670441, y=-48.634727, z=0.000000)",3.29371976852417,99,0,0,10.584064786298315,9.64625763008371,22.032420558803974,0.6833333333333333
393,-5.3883811715955,"Location(x=-110.148827, y=-51.746250, z=0.002796)","Location(x=-110.999451, y=-51.681152, z=0.000000)",2.764641284942627,83,0,0,8.654479264277374,6.59844070719555,21.409576053347557,0.48333333333333334
394,-4.282153044268371,"Location(x=-109.912315, y=-49.748104, z=0.000675)","Location(x=-110.774353, y=-49.679329, z=0.000000)",3.124876022338867,94,0,0,9.939154520481514,8.59272015048191,20.577036029629976,-0.6630653957525889
395,-5.090273099899304,"Location(x=-110.720444, y=-56.688374, z=0.001433)","Location(x=-111.674683, y=-56.559727, z=0.000000)",3.8849761486053467,117,0,0,11.667726473591276,12.578131319023669,21.901456125997772,0.08333333333333337
396,-4.841209081942175,"Location(x=-111.319725, y=-60.505077, z=0.000922)","Location(x=-112.201210, y=-60.368793, z=0.000000)",3.160484790802002,95,0,0,9.994433050136404,8.732604877557606,20.516011175136935,-0.1166666666666667
397,-5.423140741935174,"Location(x=-110.019829, y=-50.660549, z=0.002265)","Location(x=-110.874855, y=-50.610989, z=0.000000)",2.962740898132324,89,0,0,9.370799521311168,7.677142389118671,21.14920684985526,0.48333333333333334
398,-4.9562844739698875,"Location(x=-109.909210, y=-49.815746, z=-0.000205)","Location(x=-110.781204, y=-49.745060, z=0.000000)",3.12886905670166,94,0,0,9.861391994409576,8.521810178644955,22.163507270532854,0.0
399,-4.484579041411054,"Location(x=-109.962204, y=-46.870277, z=0.001418)","Location(x=-110.516083, y=-46.872181, z=0.000000)",5.703155517578125,172,0,0,14.25358027536299,22.693790224846452,22.32946116249106,-0.18333333333333335
400,-5.374463175155627,"Location(x=-110.669617, y=-56.407864, z=0.001262)","Location(x=-111.632790, y=-56.278893, z=0.000000)",3.9208593368530273,118,0,0,11.82319546668122,12.87581635825336,21.197586234207392,0.35
401,-5.435014239781813,"Location(x=-109.832138, y=-48.340759, z=-0.000462)","Location(x=-110.638885, y=-48.297657, z=0.000000)",3.392652988433838,102,0,0,10.63727173631203,9.984623305033892,22.108014264519273,0.55
402,-5.358356860812095,"Location(x=-109.367661, y=-42.462875, z=0.001327)","Location(x=-110.243889, y=-42.441559, z=0.000000)",4.54942774772644,137,0,0,12.546950778258518,15.849190676119179,21.83051778552068,0.4166666666666667
403,-5.571411050059496,"Location(x=-109.956940, y=-49.561073, z=0.000887)","Location(x=-110.755943, y=-49.500904, z=0.000000)",3.194808006286621,96,0,0,9.939207546523813,8.778416906483471,21.208311029323227,0.75
404,-5.322702055560936,"Location(x=-109.912476, y=-50.162022, z=0.000558)","Location(x=-110.817009, y=-50.083233, z=0.000000)",3.0599451065063477,92,0,0,9.670763172645948,8.18787109432742,21.270672493500825,0.35
405,-5.543064125904924,"Location(x=-109.627098, y=-47.409878, z=0.000864)","Location(x=-110.556923, y=-47.368889, z=0.000000)",3.5568673610687256,107,0,0,11.073878594995342,10.92933937953785,20.90972535020562,0.55
406,-5.0879347154781875,"Location(x=-109.623688, y=-45.570789, z=0.001312)","Location(x=-110.416718, y=-45.537994, z=0.000000)",5.968371868133545,180,0,0,14.415852563942423,23.90307603031397,22.617300736541313,0.21666666666666667
407,-4.998607201443194,"Location(x=-112.939072, y=-58.667561, z=-0.000461)","Location(x=-111.999840, y=-58.760254, z=0.000000)",3.4914469718933105,105,0,0,10.784563740694463,10.425508074462414,22.39265864379706,0.0
408,-4.812309295785216,"Location(x=-111.130112, y=-60.057117, z=0.000525)","Location(x=-112.148544, y=-59.913582, z=0.000000)",3.2272703647613525,97,0,0,10.256693567818687,9.149114243220538,21.17740658385892,-0.25
409,-5.531010959180525,"Location(x=-109.296143, y=-41.406483, z=0.001290)","Location(x=-110.203842, y=-41.399620, z=0.000000)",4.7120795249938965,142,0,0,12.896591421407912,16.903092058375478,21.994769542869058,0.55
410,-5.666097108217821,"Location(x=-110.267265, y=-52.746220, z=0.000485)","Location(x=-111.122726, y=-52.665733, z=0.000000)",2.566758394241333,77,0,0,7.945731504506208,5.603514031972736,21.268130686106367,0.75
411,-5.221451654632558,"Location(x=-109.871185, y=-48.859837, z=0.000686)","Location(x=-110.687065, y=-48.808327, z=0.000000)",4.587525367736816,100,0,0,10.28708970201237,9.476473384536803,21.925123166825284,0.35
412,-5.455586307574624,"Location(x=-109.866432, y=-48.047005, z=0.000941)","Location(x=-110.613068, y=-48.013783, z=0.000000)",5.432181358337402,164,0,0,14.093780345014052,21.35201846808195,22.364367511282286,0.6166666666666667
413,-4.746154910688823,"Location(x=-113.136551, y=-61.729595, z=0.002132)","Location(x=-112.344978, y=-61.802509, z=0.000000)",2.928220510482788,88,0,0,9.151705576982714,7.400490288622677,21.657495801748343,-0.1166666666666667
414,-5.717158337785473,"Location(x=-109.644356, y=-48.297714, z=0.001533)","Location(x=-110.633423, y=-48.238262, z=0.000000)",3.4250035285949707,103,0,0,10.594661355545039,10.060274968855083,21.225234904022987,0.6833333333333333
415,-4.676015047270457,"Location(x=-112.985466, y=-58.923130, z=-0.000380)","Location(x=-112.035889, y=-59.024822, z=0.000000)",3.3926258087158203,102,0,0,10.819027903936803,10.174274784512818,22.26025726557112,-0.3333333333333333
416,-4.963013827789194,"Location(x=-110.911095, y=-58.516403, z=0.001492)","Location(x=-111.938393, y=-58.327225, z=0.000000)",3.4920079708099365,105,0,0,11.070773902343902,10.718665938358754,22.34695226912586,-0.1166666666666667
417,-5.334651694456515,"Location(x=-110.247543, y=-52.066708, z=0.002432)","Location(x=-111.039055, y=-52.004799, z=0.000000)",2.699291467666626,81,0,0,8.418322174852744,6.265375265385956,21.017953274131234,0.48333333333333334
418,-5.800241886729046,"Location(x=-110.670464, y=-56.805271, z=0.004359)","Location(x=-111.690765, y=-56.667358, z=0.000000)",3.8548147678375244,116,0,0,11.665411663905953,12.475651329848915,22.22018058953549,0.75
419,-5.665881027953352,"Location(x=-109.714165, y=-48.056927, z=0.001418)","Location(x=-110.612663, y=-48.009418, z=0.000000)",5.404334306716919,163,0,0,14.082484165518206,21.26219947449863,22.24336536681515,0.75
420,-5.364069879558466,"Location(x=-110.848129, y=-57.455830, z=0.001064)","Location(x=-111.789734, y=-57.327724, z=0.000000)",3.7264420986175537,112,0,0,11.42699645927743,11.797828217037022,22.06631411819647,0.35
421,-5.260813248584825,"Location(x=-109.668640, y=-47.144447, z=0.001874)","Location(x=-110.535645, y=-47.113182, z=0.000000)",3.6207640171051025,109,0,0,11.144572614376207,11.185009650420398,21.20864113084854,0.35
422,-5.617956111831237,"Location(x=-110.323311, y=-53.895046, z=0.000572)","Location(x=-111.272858, y=-53.786793, z=0.000000)",4.381306886672974,132,0,0,12.65451777596397,15.416961189825088,22.218706515514096,0.6166666666666667
423,-4.748430541498555,"Location(x=-109.581871, y=-44.692421, z=0.001632)","Location(x=-110.360336, y=-44.673244, z=0.000000)",4.055382251739502,122,0,0,12.106328776499486,13.622179560828954,20.56480544247241,-0.1166666666666667
424,-4.894781001081839,"Location(x=-109.414948, y=-43.363552, z=0.001226)","Location(x=-110.286636, y=-43.358021, z=0.000000)",6.394689083099365,193,0,0,14.53253082039748,25.968041324056685,21.811988336880066,-0.050000000000000044
425,-5.5977023917374495,"Location(x=-109.500282, y=-46.423130, z=0.000808)","Location(x=-110.476685, y=-46.366844, z=0.000000)",3.7223362922668457,112,0,0,11.530156360448586,11.915087360423058,20.684586181471573,0.5585069616635641
426,-5.205812580460013,"Location(x=-112.966255, y=-58.898281, z=-0.000580)","Location(x=-112.032158, y=-58.997047, z=0.000000)",3.424525499343872,103,0,0,10.75018244027844,10.19539132528007,22.2272864951854,0.21666666666666667
427,-5.261529687801252,"Location(x=-109.944344, y=-50.002811, z=0.000847)","Location(x=-110.800751, y=-49.930836, z=0.000000)",3.0929760932922363,93,0,0,9.748808931809947,8.339168994221836,21.09528457786557,0.35
428,-5.3455964394875,"Location(x=-109.809685, y=-48.820244, z=-0.000469)","Location(x=-110.682800, y=-48.763981, z=0.000000)",3.2907793521881104,99,0,0,10.437542554481572,9.51406326610595,21.971326960004482,0.4166666666666667
